diffFlux,Energy,type
8.19207768e+16,10.087052,EE Flux
8.12665173e+16,10.097058,EE Flux
8.06174987e+16,10.107064,EE Flux
7.99736789e+16,10.11707,EE Flux
7.93350161e+16,10.127076,EE Flux
7.87014689e+16,10.137082,EE Flux
7.80729962e+16,10.147088,EE Flux
7.74495572e+16,10.157094,EE Flux
7.68311115e+16,10.1671,EE Flux
7.62176191e+16,10.177106,EE Flux
7.56090401e+16,10.187112,EE Flux
7.5005335e+16,10.197118,EE Flux
7.44064647e+16,10.207124,EE Flux
7.38123905e+16,10.21713,EE Flux
7.32230737e+16,10.227136,EE Flux
7.26384762e+16,10.237142,EE Flux
7.205856e+16,10.247148,EE Flux
7.14832877e+16,10.257154,EE Flux
7.09126217e+16,10.26716,EE Flux
7.03465253e+16,10.277166,EE Flux
6.97849617e+16,10.287172,EE Flux
6.92278945e+16,10.297178,EE Flux
6.86752876e+16,10.307184,EE Flux
6.81271051e+16,10.31719,EE Flux
6.75833116e+16,10.327196,EE Flux
6.70438719e+16,10.337202,EE Flux
6.65087508e+16,10.347208,EE Flux
6.59779139e+16,10.357214,EE Flux
6.54513266e+16,10.36722,EE Flux
6.49289549e+16,10.377226,EE Flux
6.44107649e+16,10.387232,EE Flux
6.38967231e+16,10.397238,EE Flux
6.33867961e+16,10.407244,EE Flux
6.28809509e+16,10.41725,EE Flux
6.23791548e+16,10.427256,EE Flux
6.18813752e+16,10.437262,EE Flux
6.13875799e+16,10.447268,EE Flux
6.08977369e+16,10.457274,EE Flux
6.04118145e+16,10.46728,EE Flux
5.99297812e+16,10.477286,EE Flux
5.94516058e+16,10.487292,EE Flux
5.89772574e+16,10.497298,EE Flux
5.85067051e+16,10.507304,EE Flux
5.80399186e+16,10.51731,EE Flux
5.75768676e+16,10.527316,EE Flux
5.71175222e+16,10.537322,EE Flux
5.66618525e+16,10.547328,EE Flux
5.62098292e+16,10.557334,EE Flux
5.57614228e+16,10.56734,EE Flux
5.53166045e+16,10.577346,EE Flux
5.48753454e+16,10.587352,EE Flux
5.4437617e+16,10.597358,EE Flux
5.40033908e+16,10.607364,EE Flux
5.35726389e+16,10.61737,EE Flux
5.31453333e+16,10.627376,EE Flux
5.27214463e+16,10.637382,EE Flux
5.23009506e+16,10.647388,EE Flux
5.1883819e+16,10.657394,EE Flux
5.14700244e+16,10.6674,EE Flux
5.105954e+16,10.677406,EE Flux
5.06523393e+16,10.687412,EE Flux
5.02483961e+16,10.697418,EE Flux
4.9847684e+16,10.707424,EE Flux
4.94501772e+16,10.71743,EE Flux
4.905585e+16,10.727436,EE Flux
4.86646769e+16,10.737442,EE Flux
4.82766326e+16,10.747448,EE Flux
4.78916919e+16,10.757454,EE Flux
4.750983e+16,10.76746,EE Flux
4.71310222e+16,10.777466,EE Flux
4.67552439e+16,10.787472,EE Flux
4.63824709e+16,10.797478,EE Flux
4.60126791e+16,10.807484,EE Flux
4.56458446e+16,10.81749,EE Flux
4.52819435e+16,10.827496,EE Flux
4.49209525e+16,10.837502,EE Flux
4.45628482e+16,10.847508,EE Flux
4.42076073e+16,10.857514,EE Flux
4.3855207e+16,10.86752,EE Flux
4.35056245e+16,10.877526,EE Flux
4.31588372e+16,10.887532,EE Flux
4.28148225e+16,10.897538,EE Flux
4.24735584e+16,10.907544,EE Flux
4.21350228e+16,10.91755,EE Flux
4.17991937e+16,10.927556,EE Flux
4.14660495e+16,10.937562,EE Flux
4.11355686e+16,10.947568,EE Flux
4.08077297e+16,10.957574,EE Flux
4.04825117e+16,10.96758,EE Flux
4.01598934e+16,10.977586,EE Flux
3.9839854e+16,10.987592,EE Flux
3.95223729e+16,10.997598,EE Flux
3.92074295e+16,11.007604,EE Flux
3.88950036e+16,11.01761,EE Flux
3.85850749e+16,11.027616,EE Flux
3.82776233e+16,11.037622,EE Flux
3.79726291e+16,11.047628,EE Flux
3.76700726e+16,11.057634,EE Flux
3.73699341e+16,11.06764,EE Flux
3.70721943e+16,11.077646,EE Flux
3.67768341e+16,11.087652,EE Flux
3.64838342e+16,11.097658,EE Flux
3.61931758e+16,11.107664,EE Flux
3.59048401e+16,11.11767,EE Flux
3.56188086e+16,11.127676,EE Flux
3.53350626e+16,11.137682,EE Flux
3.5053584e+16,11.147688,EE Flux
3.47743545e+16,11.157694,EE Flux
3.44973562e+16,11.1677,EE Flux
3.4222571e+16,11.177706,EE Flux
3.39499814e+16,11.187712,EE Flux
3.36795696e+16,11.197718,EE Flux
3.34113183e+16,11.207724,EE Flux
3.31452101e+16,11.21773,EE Flux
3.28812279e+16,11.227736,EE Flux
3.26193546e+16,11.237742,EE Flux
3.23595733e+16,11.247748,EE Flux
3.21018673e+16,11.257755,EE Flux
3.18462199e+16,11.267761,EE Flux
3.15926146e+16,11.277767,EE Flux
3.13410351e+16,11.287773,EE Flux
3.10914651e+16,11.297779,EE Flux
3.08438885e+16,11.307785,EE Flux
3.05982895e+16,11.317791,EE Flux
3.0354652e+16,11.327797,EE Flux
3.01129605e+16,11.337803,EE Flux
2.98731992e+16,11.347809,EE Flux
2.96353528e+16,11.357815,EE Flux
2.9399406e+16,11.367821,EE Flux
2.91653434e+16,11.377827,EE Flux
2.893315e+16,11.387833,EE Flux
2.87028108e+16,11.397839,EE Flux
2.8474311e+16,11.407845,EE Flux
2.82476359e+16,11.417851,EE Flux
2.80227708e+16,11.427857,EE Flux
2.77997012e+16,11.437863,EE Flux
2.75784127e+16,11.447869,EE Flux
2.73588912e+16,11.457875,EE Flux
2.71411223e+16,11.467881,EE Flux
2.69250922e+16,11.477887,EE Flux
2.67107868e+16,11.487893,EE Flux
2.64981923e+16,11.497899,EE Flux
2.62872951e+16,11.507905,EE Flux
2.60780816e+16,11.517911,EE Flux
2.58705383e+16,11.527917,EE Flux
2.56646517e+16,11.537923,EE Flux
2.54604087e+16,11.547929,EE Flux
2.5257796e+16,11.557935,EE Flux
2.50568007e+16,11.567941,EE Flux
2.48574098e+16,11.577947,EE Flux
2.46596103e+16,11.587953,EE Flux
2.44633897e+16,11.597959,EE Flux
2.42687351e+16,11.607965,EE Flux
2.40756342e+16,11.617971,EE Flux
2.38840745e+16,11.627977,EE Flux
2.36940435e+16,11.637983,EE Flux
2.35055292e+16,11.647989,EE Flux
2.33185193e+16,11.657995,EE Flux
2.31330018e+16,11.668001,EE Flux
2.29489647e+16,11.678007,EE Flux
2.27663963e+16,11.688013,EE Flux
2.25852847e+16,11.698019,EE Flux
2.24056183e+16,11.708025,EE Flux
2.22273855e+16,11.718031,EE Flux
2.20505748e+16,11.728037,EE Flux
2.18751749e+16,11.738043,EE Flux
2.17011745e+16,11.748049,EE Flux
2.15285623e+16,11.758055,EE Flux
2.13573273e+16,11.768061,EE Flux
2.11874584e+16,11.778067,EE Flux
2.10189448e+16,11.788073,EE Flux
2.08517754e+16,11.798079,EE Flux
2.06859397e+16,11.808085,EE Flux
2.05214269e+16,11.818091,EE Flux
2.03582265e+16,11.828097,EE Flux
2.01963279e+16,11.838103,EE Flux
2.00357207e+16,11.848109,EE Flux
1.98763946e+16,11.858115,EE Flux
1.97183393e+16,11.868121,EE Flux
1.95615448e+16,11.878127,EE Flux
1.94060007e+16,11.888133,EE Flux
1.92516973e+16,11.898139,EE Flux
1.90986245e+16,11.908145,EE Flux
1.89467726e+16,11.918151,EE Flux
1.87961316e+16,11.928157,EE Flux
1.86466921e+16,11.938163,EE Flux
1.84984442e+16,11.948169,EE Flux
1.83513786e+16,11.958175,EE Flux
1.82054857e+16,11.968181,EE Flux
1.80607562e+16,11.978187,EE Flux
1.79171808e+16,11.988193,EE Flux
1.77747501e+16,11.998199,EE Flux
1.76334552e+16,12.008205,EE Flux
1.74932869e+16,12.018211,EE Flux
1.73542361e+16,12.028217,EE Flux
1.7216294e+16,12.038223,EE Flux
1.70794516e+16,12.048229,EE Flux
1.69437003e+16,12.058235,EE Flux
1.68090312e+16,12.068241,EE Flux
1.66754357e+16,12.078247,EE Flux
1.65429052e+16,12.088253,EE Flux
1.64114312e+16,12.098259,EE Flux
1.62810052e+16,12.108265,EE Flux
1.6151619e+16,12.118271,EE Flux
1.6023264e+16,12.128277,EE Flux
1.58959322e+16,12.138283,EE Flux
1.57696154e+16,12.148289,EE Flux
1.56443053e+16,12.158295,EE Flux
1.5519994e+16,12.168301,EE Flux
1.53966735e+16,12.178307,EE Flux
1.52743358e+16,12.188313,EE Flux
1.51529732e+16,12.198319,EE Flux
1.50325777e+16,12.208325,EE Flux
1.49131417e+16,12.218331,EE Flux
1.47946575e+16,12.228337,EE Flux
1.46771175e+16,12.238343,EE Flux
1.45605142e+16,12.248349,EE Flux
1.444484e+16,12.258355,EE Flux
1.43300876e+16,12.268361,EE Flux
1.42162495e+16,12.278367,EE Flux
1.41033185e+16,12.288373,EE Flux
1.39912872e+16,12.298379,EE Flux
1.38801486e+16,12.308385,EE Flux
1.37698955e+16,12.318391,EE Flux
1.36605208e+16,12.328397,EE Flux
1.35520174e+16,12.338403,EE Flux
1.34443785e+16,12.348409,EE Flux
1.33375971e+16,12.358415,EE Flux
1.32316664e+16,12.368421,EE Flux
1.31265795e+16,12.378427,EE Flux
1.30223297e+16,12.388433,EE Flux
1.29189104e+16,12.398439,EE Flux
1.28163148e+16,12.408445,EE Flux
1.27145365e+16,12.418451,EE Flux
1.26135688e+16,12.428457,EE Flux
1.25134053e+16,12.438463,EE Flux
1.24140397e+16,12.448469,EE Flux
1.23154654e+16,12.458475,EE Flux
1.22176762e+16,12.468481,EE Flux
1.21206658e+16,12.478487,EE Flux
1.2024428e+16,12.488493,EE Flux
1.19289567e+16,12.498499,EE Flux
1.18342456e+16,12.508505,EE Flux
1.17402887e+16,12.518511,EE Flux
1.164708e+16,12.528517,EE Flux
1.15546136e+16,12.538523,EE Flux
1.14628834e+16,12.548529,EE Flux
1.13718837e+16,12.558535,EE Flux
1.12816085e+16,12.568541,EE Flux
1.11920521e+16,12.578547,EE Flux
1.11032087e+16,12.588553,EE Flux
1.10150728e+16,12.598559,EE Flux
1.09276385e+16,12.608565,EE Flux
1.08409003e+16,12.618571,EE Flux
1.07548526e+16,12.628577,EE Flux
1.066949e+16,12.638583,EE Flux
1.05848069e+16,12.648589,EE Flux
1.0500798e+16,12.658595,EE Flux
1.04174578e+16,12.668601,EE Flux
1.0334781e+16,12.678607,EE Flux
1.02527623e+16,12.688613,EE Flux
1.01713964e+16,12.698619,EE Flux
1.00906782e+16,12.708625,EE Flux
1.00106025e+16,12.718631,EE Flux
9.93116412e+15,12.728637,EE Flux
9.85235798e+15,12.738643,EE Flux
9.77417905e+15,12.748649,EE Flux
9.69662231e+15,12.758655,EE Flux
9.6196828e+15,12.768661,EE Flux
9.5433556e+15,12.778667,EE Flux
9.4676358e+15,12.788673,EE Flux
9.39251857e+15,12.798679,EE Flux
9.3179991e+15,12.808685,EE Flux
9.24407261e+15,12.818691,EE Flux
9.17073437e+15,12.828697,EE Flux
9.09797969e+15,12.838703,EE Flux
9.0258039e+15,12.848709,EE Flux
8.95420239e+15,12.858715,EE Flux
8.88317057e+15,12.868721,EE Flux
8.8127039e+15,12.878727,EE Flux
8.74279787e+15,12.888733,EE Flux
8.673448e+15,12.898739,EE Flux
8.60464986e+15,12.908745,EE Flux
8.53639903e+15,12.918751,EE Flux
8.46869116e+15,12.928757,EE Flux
8.40152191e+15,12.938763,EE Flux
8.33488698e+15,12.948769,EE Flux
8.26878211e+15,12.958775,EE Flux
8.20320307e+15,12.968781,EE Flux
8.13814566e+15,12.978787,EE Flux
8.07360573e+15,12.988793,EE Flux
8.00957914e+15,12.998799,EE Flux
7.9460618e+15,13.008805,EE Flux
7.88304964e+15,13.018811,EE Flux
7.82053864e+15,13.028817,EE Flux
7.75852479e+15,13.038823,EE Flux
7.69700414e+15,13.048829,EE Flux
7.63597274e+15,13.058835,EE Flux
7.57542669e+15,13.068841,EE Flux
7.51536213e+15,13.078847,EE Flux
7.4557752e+15,13.088853,EE Flux
7.39666211e+15,13.098859,EE Flux
7.33801907e+15,13.108865,EE Flux
7.27984233e+15,13.118871,EE Flux
7.22212817e+15,13.128877,EE Flux
7.16487291e+15,13.138883,EE Flux
7.10807288e+15,13.148889,EE Flux
7.05172446e+15,13.158895,EE Flux
6.99582403e+15,13.168901,EE Flux
6.94036804e+15,13.178907,EE Flux
6.88535293e+15,13.188913,EE Flux
6.83077518e+15,13.198919,EE Flux
6.77663132e+15,13.208925,EE Flux
6.72291788e+15,13.218931,EE Flux
6.66963143e+15,13.228937,EE Flux
6.61676857e+15,13.238943,EE Flux
6.56432591e+15,13.248949,EE Flux
6.5123001e+15,13.258955,EE Flux
6.46068783e+15,13.268961,EE Flux
6.4094858e+15,13.278967,EE Flux
6.35869073e+15,13.288973,EE Flux
6.30829938e+15,13.298979,EE Flux
6.25830853e+15,13.308985,EE Flux
6.20871499e+15,13.318991,EE Flux
6.1595156e+15,13.328997,EE Flux
6.1107072e+15,13.339003,EE Flux
6.06228669e+15,13.349009,EE Flux
6.01425097e+15,13.359015,EE Flux
5.96659697e+15,13.369021,EE Flux
5.91932165e+15,13.379027,EE Flux
5.872422e+15,13.389033,EE Flux
5.82589501e+15,13.399039,EE Flux
5.77973772e+15,13.409045,EE Flux
5.73394719e+15,13.419051,EE Flux
5.68852048e+15,13.429057,EE Flux
5.6434547e+15,13.439063,EE Flux
5.59874698e+15,13.449069,EE Flux
5.55439445e+15,13.459075,EE Flux
5.5103943e+15,13.469081,EE Flux
5.4667437e+15,13.479087,EE Flux
5.42343988e+15,13.489093,EE Flux
5.38048007e+15,13.499099,EE Flux
5.33786154e+15,13.509105,EE Flux
5.29558155e+15,13.519111,EE Flux
5.25363742e+15,13.529117,EE Flux
5.21202647e+15,13.539123,EE Flux
5.17074604e+15,13.549129,EE Flux
5.1297935e+15,13.559135,EE Flux
5.08916624e+15,13.569141,EE Flux
5.04886166e+15,13.579147,EE Flux
5.0088772e+15,13.589153,EE Flux
4.96921031e+15,13.599159,EE Flux
4.92985845e+15,13.609165,EE Flux
4.89081912e+15,13.619171,EE Flux
4.85208982e+15,13.629177,EE Flux
4.81366809e+15,13.639183,EE Flux
4.77555148e+15,13.649189,EE Flux
4.73773756e+15,13.659195,EE Flux
4.70022391e+15,13.669201,EE Flux
4.66300814e+15,13.679207,EE Flux
4.62608789e+15,13.689213,EE Flux
4.5894608e+15,13.699219,EE Flux
4.55312453e+15,13.709225,EE Flux
4.51707676e+15,13.719231,EE Flux
4.48131521e+15,13.729237,EE Flux
4.44583758e+15,13.739243,EE Flux
4.41064163e+15,13.749249,EE Flux
4.3757251e+15,13.759256,EE Flux
4.34108577e+15,13.769262,EE Flux
4.30672143e+15,13.779268,EE Flux
4.2726299e+15,13.789274,EE Flux
4.238809e+15,13.79928,EE Flux
4.20525658e+15,13.809286,EE Flux
4.1719705e+15,13.819292,EE Flux
4.13894864e+15,13.829298,EE Flux
4.10618889e+15,13.839304,EE Flux
4.07368917e+15,13.84931,EE Flux
4.04144741e+15,13.859316,EE Flux
4.00946156e+15,13.869322,EE Flux
3.97772957e+15,13.879328,EE Flux
3.94624943e+15,13.889334,EE Flux
3.91501913e+15,13.89934,EE Flux
3.88403668e+15,13.909346,EE Flux
3.85330012e+15,13.919352,EE Flux
3.82280747e+15,13.929358,EE Flux
3.79255681e+15,13.939364,EE Flux
3.76254621e+15,13.94937,EE Flux
3.73277374e+15,13.959376,EE Flux
3.70323753e+15,13.969382,EE Flux
3.67393569e+15,13.979388,EE Flux
3.64486635e+15,13.989394,EE Flux
3.61602766e+15,13.9994,EE Flux
3.58741779e+15,14.009406,EE Flux
3.55903492e+15,14.019412,EE Flux
3.53087724e+15,14.029418,EE Flux
3.50294296e+15,14.039424,EE Flux
3.4752303e+15,14.04943,EE Flux
3.44773749e+15,14.059436,EE Flux
3.4204628e+15,14.069442,EE Flux
3.39340447e+15,14.079448,EE Flux
3.3665608e+15,14.089454,EE Flux
3.33993007e+15,14.09946,EE Flux
3.31351059e+15,14.109466,EE Flux
3.28730068e+15,14.119472,EE Flux
3.26129866e+15,14.129478,EE Flux
3.2355029e+15,14.139484,EE Flux
3.20991174e+15,14.14949,EE Flux
3.18452356e+15,14.159496,EE Flux
3.15933674e+15,14.169502,EE Flux
3.13434969e+15,14.179508,EE Flux
3.1095608e+15,14.189514,EE Flux
3.08496852e+15,14.19952,EE Flux
3.06057126e+15,14.209526,EE Flux
3.03636749e+15,14.219532,EE Flux
3.01235566e+15,14.229538,EE Flux
2.98853425e+15,14.239544,EE Flux
2.96490174e+15,14.24955,EE Flux
2.94145662e+15,14.259556,EE Flux
2.91819742e+15,14.269562,EE Flux
2.89512264e+15,14.279568,EE Flux
2.87223083e+15,14.289574,EE Flux
2.84952053e+15,14.29958,EE Flux
2.82699029e+15,14.309586,EE Flux
2.80463868e+15,14.319592,EE Flux
2.78246429e+15,14.329598,EE Flux
2.7604657e+15,14.339604,EE Flux
2.73864151e+15,14.34961,EE Flux
2.71699035e+15,14.359616,EE Flux
2.69551083e+15,14.369622,EE Flux
2.67420158e+15,14.379628,EE Flux
2.65306126e+15,14.389634,EE Flux
2.63208852e+15,14.39964,EE Flux
2.61128204e+15,14.409646,EE Flux
2.59064047e+15,14.419652,EE Flux
2.57016253e+15,14.429658,EE Flux
2.5498469e+15,14.439664,EE Flux
2.52969229e+15,14.44967,EE Flux
2.50969744e+15,14.459676,EE Flux
2.48986105e+15,14.469682,EE Flux
2.47018188e+15,14.479688,EE Flux
2.45065868e+15,14.489694,EE Flux
2.4312902e+15,14.4997,EE Flux
2.41207522e+15,14.509706,EE Flux
2.39301252e+15,14.519712,EE Flux
2.37410088e+15,14.529718,EE Flux
2.35533911e+15,14.539724,EE Flux
2.33672602e+15,14.54973,EE Flux
2.31826041e+15,14.559736,EE Flux
2.29994113e+15,14.569742,EE Flux
2.281767e+15,14.579748,EE Flux
2.26373688e+15,14.589754,EE Flux
2.24584962e+15,14.59976,EE Flux
2.22810408e+15,14.609766,EE Flux
2.21049914e+15,14.619772,EE Flux
2.19303369e+15,14.629778,EE Flux
2.1757066e+15,14.639784,EE Flux
2.1585168e+15,14.64979,EE Flux
2.14146317e+15,14.659796,EE Flux
2.12454464e+15,14.669802,EE Flux
2.10776014e+15,14.679808,EE Flux
2.09110861e+15,14.689814,EE Flux
2.07458898e+15,14.69982,EE Flux
2.05820021e+15,14.709826,EE Flux
2.04194126e+15,14.719832,EE Flux
2.02581109e+15,14.729838,EE Flux
2.00980869e+15,14.739844,EE Flux
1.99393304e+15,14.74985,EE Flux
1.97818314e+15,14.759856,EE Flux
1.96255797e+15,14.769862,EE Flux
1.94705656e+15,14.779868,EE Flux
1.93167792e+15,14.789874,EE Flux
1.91642108e+15,14.79988,EE Flux
1.90128506e+15,14.809886,EE Flux
1.88626891e+15,14.819892,EE Flux
1.87137168e+15,14.829898,EE Flux
1.85659242e+15,14.839904,EE Flux
1.84193019e+15,14.84991,EE Flux
1.82738407e+15,14.859916,EE Flux
1.81295313e+15,14.869922,EE Flux
1.79863646e+15,14.879928,EE Flux
1.78443315e+15,14.889934,EE Flux
1.7703423e+15,14.89994,EE Flux
1.75636302e+15,14.909946,EE Flux
1.74249443e+15,14.919952,EE Flux
1.72873563e+15,14.929958,EE Flux
1.71508577e+15,14.939964,EE Flux
1.70154397e+15,14.94997,EE Flux
1.68810938e+15,14.959976,EE Flux
1.67478115e+15,14.969982,EE Flux
1.66155843e+15,14.979988,EE Flux
1.64844039e+15,14.989994,EE Flux
1.63542619e+15,15,EE Flux
5.79431024e+17,0.001,FF Flux
6.33530956e+18,0.011006004,FF Flux
1.20064253e+19,0.021012008,FF Flux
1.75826399e+19,0.031018012,FF Flux
2.30559683e+19,0.041024016,FF Flux
2.84201214e+19,0.05103002,FF Flux
3.36701874e+19,0.061036024,FF Flux
3.88023933e+19,0.071042028,FF Flux
4.38139178e+19,0.081048032,FF Flux
4.87027403e+19,0.091054036,FF Flux
5.34675178e+19,0.10106004,FF Flux
5.81074823e+19,0.11106604,FF Flux
6.2622355e+19,0.12107205,FF Flux
6.70122732e+19,0.13107805,FF Flux
7.12777289e+19,0.14108406,FF Flux
7.54195159e+19,0.15109006,FF Flux
7.94386842e+19,0.16109606,FF Flux
8.3336501e+19,0.17110207,FF Flux
8.71144167e+19,0.18110807,FF Flux
9.07740357e+19,0.19111408,FF Flux
9.43170909e+19,0.20112008,FF Flux
9.77454216e+19,0.21112608,FF Flux
1.01060954e+20,0.22113209,FF Flux
1.04265684e+20,0.23113809,FF Flux
1.07361664e+20,0.2411441,FF Flux
1.10350987e+20,0.2511501,FF Flux
1.13235781e+20,0.2611561,FF Flux
1.16018191e+20,0.27116211,FF Flux
1.18700379e+20,0.28116811,FF Flux
1.21284512e+20,0.29117412,FF Flux
1.23772753e+20,0.30118012,FF Flux
1.26167263e+20,0.31118612,FF Flux
1.28470189e+20,0.32119213,FF Flux
1.30683663e+20,0.33119813,FF Flux
1.32809799e+20,0.34120414,FF Flux
1.34850687e+20,0.35121014,FF Flux
1.36808394e+20,0.36121614,FF Flux
1.38684959e+20,0.37122215,FF Flux
1.40482391e+20,0.38122815,FF Flux
1.4220267e+20,0.39123416,FF Flux
1.43847744e+20,0.40124016,FF Flux
1.45419526e+20,0.41124616,FF Flux
1.46919896e+20,0.42125217,FF Flux
1.48350702e+20,0.43125817,FF Flux
1.49713754e+20,0.44126418,FF Flux
1.51010826e+20,0.45127018,FF Flux
1.52243661e+20,0.46127618,FF Flux
1.53413961e+20,0.47128219,FF Flux
1.54523397e+20,0.48128819,FF Flux
1.555736e+20,0.4912942,FF Flux
1.56566169e+20,0.5013002,FF Flux
1.57502667e+20,0.5113062,FF Flux
1.58384621e+20,0.52131221,FF Flux
1.59213526e+20,0.53131821,FF Flux
1.5999084e+20,0.54132422,FF Flux
1.60717989e+20,0.55133022,FF Flux
1.61396367e+20,0.56133622,FF Flux
1.62027333e+20,0.57134223,FF Flux
1.62612215e+20,0.58134823,FF Flux
1.6315231e+20,0.59135424,FF Flux
1.63648882e+20,0.60136024,FF Flux
1.64103166e+20,0.61136624,FF Flux
1.64516367e+20,0.62137225,FF Flux
1.64889661e+20,0.63137825,FF Flux
1.65224194e+20,0.64138426,FF Flux
1.65521084e+20,0.65139026,FF Flux
1.65781423e+20,0.66139626,FF Flux
1.66006274e+20,0.67140227,FF Flux
1.66196674e+20,0.68140827,FF Flux
1.66353636e+20,0.69141428,FF Flux
1.66478144e+20,0.70142028,FF Flux
1.66571162e+20,0.71142628,FF Flux
1.66633625e+20,0.72143229,FF Flux
1.66666448e+20,0.73143829,FF Flux
1.66670521e+20,0.7414443,FF Flux
1.66646711e+20,0.7514503,FF Flux
1.66595866e+20,0.7614563,FF Flux
1.6651881e+20,0.77146231,FF Flux
1.66416346e+20,0.78146831,FF Flux
1.66289256e+20,0.79147432,FF Flux
1.66138305e+20,0.80148032,FF Flux
1.65964236e+20,0.81148632,FF Flux
1.65767773e+20,0.82149233,FF Flux
1.65549621e+20,0.83149833,FF Flux
1.6531047e+20,0.84150434,FF Flux
1.65050989e+20,0.85151034,FF Flux
1.6477183e+20,0.86151634,FF Flux
1.64473631e+20,0.87152235,FF Flux
1.6415701e+20,0.88152835,FF Flux
1.63822572e+20,0.89153436,FF Flux
1.63470905e+20,0.90154036,FF Flux
1.63102581e+20,0.91154636,FF Flux
1.62718158e+20,0.92155237,FF Flux
1.62318181e+20,0.93155837,FF Flux
1.61903179e+20,0.94156438,FF Flux
1.61473668e+20,0.95157038,FF Flux
1.61030149e+20,0.96157638,FF Flux
1.60573114e+20,0.97158239,FF Flux
1.60103037e+20,0.98158839,FF Flux
1.59620384e+20,0.9915944,FF Flux
1.59125607e+20,1.0016004,FF Flux
1.58619146e+20,1.0116064,FF Flux
1.58101429e+20,1.0216124,FF Flux
1.57572876e+20,1.0316184,FF Flux
1.5703389e+20,1.0416244,FF Flux
1.56484872e+20,1.0516304,FF Flux
1.55926205e+20,1.0616364,FF Flux
1.55358264e+20,1.0716424,FF Flux
1.54781416e+20,1.0816484,FF Flux
1.54196016e+20,1.0916544,FF Flux
1.53602412e+20,1.1016604,FF Flux
1.53000941e+20,1.1116664,FF Flux
1.52391932e+20,1.1216724,FF Flux
1.51775705e+20,1.1316785,FF Flux
1.51152571e+20,1.1416845,FF Flux
1.50522834e+20,1.1516905,FF Flux
1.49886789e+20,1.1616965,FF Flux
1.49244723e+20,1.1717025,FF Flux
1.48596916e+20,1.1817085,FF Flux
1.47943641e+20,1.1917145,FF Flux
1.47285163e+20,1.2017205,FF Flux
1.46621739e+20,1.2117265,FF Flux
1.45953621e+20,1.2217325,FF Flux
1.45281052e+20,1.2317385,FF Flux
1.44604272e+20,1.2417445,FF Flux
1.4392351e+20,1.2517505,FF Flux
1.43238992e+20,1.2617565,FF Flux
1.42550937e+20,1.2717625,FF Flux
1.41859559e+20,1.2817685,FF Flux
1.41165064e+20,1.2917745,FF Flux
1.40467654e+20,1.3017805,FF Flux
1.39767525e+20,1.3117865,FF Flux
1.39064869e+20,1.3217925,FF Flux
1.38359869e+20,1.3317985,FF Flux
1.37652708e+20,1.3418045,FF Flux
1.3694356e+20,1.3518105,FF Flux
1.36232597e+20,1.3618165,FF Flux
1.35519983e+20,1.3718225,FF Flux
1.3480588e+20,1.3818286,FF Flux
1.34090445e+20,1.3918346,FF Flux
1.3337383e+20,1.4018406,FF Flux
1.32656184e+20,1.4118466,FF Flux
1.3193765e+20,1.4218526,FF Flux
1.31218368e+20,1.4318586,FF Flux
1.30498473e+20,1.4418646,FF Flux
1.29778099e+20,1.4518706,FF Flux
1.29057373e+20,1.4618766,FF Flux
1.28336419e+20,1.4718826,FF Flux
1.2761536e+20,1.4818886,FF Flux
1.26894311e+20,1.4918946,FF Flux
1.26173387e+20,1.5019006,FF Flux
1.25452699e+20,1.5119066,FF Flux
1.24732353e+20,1.5219126,FF Flux
1.24012456e+20,1.5319186,FF Flux
1.23293107e+20,1.5419246,FF Flux
1.22574404e+20,1.5519306,FF Flux
1.21856444e+20,1.5619366,FF Flux
1.21139318e+20,1.5719426,FF Flux
1.20423116e+20,1.5819486,FF Flux
1.19707924e+20,1.5919546,FF Flux
1.18993827e+20,1.6019606,FF Flux
1.18280907e+20,1.6119666,FF Flux
1.17569242e+20,1.6219726,FF Flux
1.16858908e+20,1.6319787,FF Flux
1.16149981e+20,1.6419847,FF Flux
1.15442532e+20,1.6519907,FF Flux
1.1473663e+20,1.6619967,FF Flux
1.14032343e+20,1.6720027,FF Flux
1.13329736e+20,1.6820087,FF Flux
1.12628871e+20,1.6920147,FF Flux
1.1192981e+20,1.7020207,FF Flux
1.11232612e+20,1.7120267,FF Flux
1.10537332e+20,1.7220327,FF Flux
1.09844028e+20,1.7320387,FF Flux
1.0915275e+20,1.7420447,FF Flux
1.08463552e+20,1.7520507,FF Flux
1.07776482e+20,1.7620567,FF Flux
1.07091588e+20,1.7720627,FF Flux
1.06408916e+20,1.7820687,FF Flux
1.0572851e+20,1.7920747,FF Flux
1.05050414e+20,1.8020807,FF Flux
1.04374668e+20,1.8120867,FF Flux
1.03701312e+20,1.8220927,FF Flux
1.03030385e+20,1.8320987,FF Flux
1.02361923e+20,1.8421047,FF Flux
1.01695961e+20,1.8521107,FF Flux
1.01032534e+20,1.8621167,FF Flux
1.00371674e+20,1.8721227,FF Flux
9.97134121e+19,1.8821288,FF Flux
9.90577784e+19,1.8921348,FF Flux
9.84048016e+19,1.9021408,FF Flux
9.77545093e+19,1.9121468,FF Flux
9.71069279e+19,1.9221528,FF Flux
9.64620824e+19,1.9321588,FF Flux
9.58199969e+19,1.9421648,FF Flux
9.51806943e+19,1.9521708,FF Flux
9.45441966e+19,1.9621768,FF Flux
9.39105246e+19,1.9721828,FF Flux
