diffFlux,Energy,type
9.46143239e+15,13.599159,FF Flux
9.38673928e+15,13.609165,FF Flux
9.31263739e+15,13.619171,FF Flux
9.23912203e+15,13.629177,FF Flux
9.16618854e+15,13.639183,FF Flux
9.0938323e+15,13.649189,FF Flux
9.02204874e+15,13.659195,FF Flux
8.9508333e+15,13.669201,FF Flux
8.88018147e+15,13.679207,FF Flux
8.8100888e+15,13.689213,FF Flux
8.74055083e+15,13.699219,FF Flux
8.67156316e+15,13.709225,FF Flux
8.60312143e+15,13.719231,FF Flux
8.53522131e+15,13.729237,FF Flux
8.46785849e+15,13.739243,FF Flux
8.40102872e+15,13.749249,FF Flux
8.33472777e+15,13.759256,FF Flux
8.26895143e+15,13.769262,FF Flux
8.20369555e+15,13.779268,FF Flux
8.13895599e+15,13.789274,FF Flux
8.07472867e+15,13.79928,FF Flux
8.01100951e+15,13.809286,FF Flux
7.94779449e+15,13.819292,FF Flux
7.88507959e+15,13.829298,FF Flux
7.82286087e+15,13.839304,FF Flux
7.76113438e+15,13.84931,FF Flux
7.69989621e+15,13.859316,FF Flux
7.63914249e+15,13.869322,FF Flux
7.57886938e+15,13.879328,FF Flux
7.51907307e+15,13.889334,FF Flux
7.45974977e+15,13.89934,FF Flux
7.40089574e+15,13.909346,FF Flux
7.34250724e+15,13.919352,FF Flux
7.28458059e+15,13.929358,FF Flux
7.22711213e+15,13.939364,FF Flux
7.17009821e+15,13.94937,FF Flux
7.11353524e+15,13.959376,FF Flux
7.05741964e+15,13.969382,FF Flux
7.00174786e+15,13.979388,FF Flux
6.94651638e+15,13.989394,FF Flux
6.89172171e+15,13.9994,FF Flux
6.83736038e+15,14.009406,FF Flux
6.78342896e+15,14.019412,FF Flux
6.72992404e+15,14.029418,FF Flux
6.67684224e+15,14.039424,FF Flux
6.62418019e+15,14.04943,FF Flux
6.57193459e+15,14.059436,FF Flux
6.52010211e+15,14.069442,FF Flux
6.46867948e+15,14.079448,FF Flux
6.41766347e+15,14.089454,FF Flux
6.36705083e+15,14.09946,FF Flux
6.31683838e+15,14.109466,FF Flux
6.26702294e+15,14.119472,FF Flux
6.21760136e+15,14.129478,FF Flux
6.16857053e+15,14.139484,FF Flux
6.11992733e+15,14.14949,FF Flux
6.07166871e+15,14.159496,FF Flux
6.02379161e+15,14.169502,FF Flux
5.976293e+15,14.179508,FF Flux
5.92916989e+15,14.189514,FF Flux
5.8824193e+15,14.19952,FF Flux
5.83603828e+15,14.209526,FF Flux
5.7900239e+15,14.219532,FF Flux
5.74437324e+15,14.229538,FF Flux
5.69908344e+15,14.239544,FF Flux
5.65415162e+15,14.24955,FF Flux
5.60957496e+15,14.259556,FF Flux
5.56535063e+15,14.269562,FF Flux
5.52147584e+15,14.279568,FF Flux
5.47794783e+15,14.289574,FF Flux
5.43476384e+15,14.29958,FF Flux
5.39192116e+15,14.309586,FF Flux
5.34941706e+15,14.319592,FF Flux
5.30724888e+15,14.329598,FF Flux
5.26541395e+15,14.339604,FF Flux
5.22390962e+15,14.34961,FF Flux
5.18273329e+15,14.359616,FF Flux
5.14188234e+15,14.369622,FF Flux
5.1013542e+15,14.379628,FF Flux
5.06114632e+15,14.389634,FF Flux
5.02125616e+15,14.39964,FF Flux
4.98168119e+15,14.409646,FF Flux
4.94241893e+15,14.419652,FF Flux
4.90346689e+15,14.429658,FF Flux
4.86482261e+15,14.439664,FF Flux
4.82648366e+15,14.44967,FF Flux
4.78844763e+15,14.459676,FF Flux
4.7507121e+15,14.469682,FF Flux
4.7132747e+15,14.479688,FF Flux
4.67613307e+15,14.489694,FF Flux
4.63928486e+15,14.4997,FF Flux
4.60272775e+15,14.509706,FF Flux
4.56645944e+15,14.519712,FF Flux
4.53047763e+15,14.529718,FF Flux
4.49478006e+15,14.539724,FF Flux
4.45936448e+15,14.54973,FF Flux
4.42422865e+15,14.559736,FF Flux
4.38937035e+15,14.569742,FF Flux
4.3547874e+15,14.579748,FF Flux
4.3204776e+15,14.589754,FF Flux
4.2864388e+15,14.59976,FF Flux
4.25266884e+15,14.609766,FF Flux
4.21916561e+15,14.619772,FF Flux
4.18592698e+15,14.629778,FF Flux
4.15295086e+15,14.639784,FF Flux
4.12023518e+15,14.64979,FF Flux
4.08777786e+15,14.659796,FF Flux
4.05557687e+15,14.669802,FF Flux
4.02363018e+15,14.679808,FF Flux
3.99193577e+15,14.689814,FF Flux
3.96049164e+15,14.69982,FF Flux
3.92929581e+15,14.709826,FF Flux
3.89834632e+15,14.719832,FF Flux
3.86764122e+15,14.729838,FF Flux
3.83717856e+15,14.739844,FF Flux
3.80695644e+15,14.74985,FF Flux
3.77697295e+15,14.759856,FF Flux
3.74722619e+15,14.769862,FF Flux
3.7177143e+15,14.779868,FF Flux
3.68843541e+15,14.789874,FF Flux
3.65938769e+15,14.79988,FF Flux
3.63056929e+15,14.809886,FF Flux
3.60197841e+15,14.819892,FF Flux
3.57361324e+15,14.829898,FF Flux
3.545472e+15,14.839904,FF Flux
3.51755291e+15,14.84991,FF Flux
3.48985423e+15,14.859916,FF Flux
3.46237419e+15,14.869922,FF Flux
3.43511107e+15,14.879928,FF Flux
3.40806316e+15,14.889934,FF Flux
3.38122876e+15,14.89994,FF Flux
3.35460616e+15,14.909946,FF Flux
3.3281937e+15,14.919952,FF Flux
3.30198971e+15,14.929958,FF Flux
3.27599254e+15,14.939964,FF Flux
3.25020056e+15,14.94997,FF Flux
3.22461214e+15,14.959976,FF Flux
3.19922568e+15,14.969982,FF Flux
3.17403956e+15,14.979988,FF Flux
3.14905222e+15,14.989994,FF Flux
3.12426207e+15,15,FF Flux
27789.634,0.001,Primakoff Flux
2.58636635e+11,0.011006004,Primakoff Flux
6.36977658e+12,0.021012008,Primakoff Flux
3.07124505e+13,0.031018012,Primakoff Flux
8.7577864e+13,0.041024016,Primakoff Flux
1.9199401e+14,0.05103002,Primakoff Flux
3.5922316e+14,0.061036024,Primakoff Flux
6.04518378e+14,0.071042028,Primakoff Flux
9.4308478e+14,0.081048032,Primakoff Flux
1.38979673e+15,0.091054036,Primakoff Flux
1.95932723e+15,0.10106004,Primakoff Flux
2.6663367e+15,0.11106604,Primakoff Flux
3.52486054e+15,0.12107205,Primakoff Flux
4.54867766e+15,0.13107805,Primakoff Flux
5.75126494e+15,0.14108406,Primakoff Flux
7.14528553e+15,0.15109006,Primakoff Flux
8.74287617e+15,0.16109606,Primakoff Flux
1.05561363e+16,0.17110207,Primakoff Flux
1.25947212e+16,0.18110807,Primakoff Flux
1.48685341e+16,0.19111408,Primakoff Flux
1.73850841e+16,0.20112008,Primakoff Flux
2.01503722e+16,0.21112608,Primakoff Flux
2.31684085e+16,0.22113209,Primakoff Flux
2.64405577e+16,0.23113809,Primakoff Flux
2.99662604e+16,0.2411441,Primakoff Flux
3.37429354e+16,0.2511501,Primakoff Flux
3.77653108e+16,0.2611561,Primakoff Flux
4.20264316e+16,0.27116211,Primakoff Flux
4.65161711e+16,0.28116811,Primakoff Flux
5.12175988e+16,0.29117412,Primakoff Flux
5.61043407e+16,0.30118012,Primakoff Flux
6.11917295e+16,0.31118612,Primakoff Flux
6.64871833e+16,0.32119213,Primakoff Flux
7.19930956e+16,0.33119813,Primakoff Flux
7.77101743e+16,0.34120414,Primakoff Flux
8.36382227e+16,0.35121014,Primakoff Flux
8.97764581e+16,0.36121614,Primakoff Flux
9.61236753e+16,0.37122215,Primakoff Flux
1.02678342e+17,0.38122815,Primakoff Flux
1.09438661e+17,0.39123416,Primakoff Flux
1.16402613e+17,0.40124016,Primakoff Flux
1.23567992e+17,0.41124616,Primakoff Flux
1.30932425e+17,0.42125217,Primakoff Flux
1.38493397e+17,0.43125817,Primakoff Flux
1.46248267e+17,0.44126418,Primakoff Flux
1.54194282e+17,0.45127018,Primakoff Flux
1.62328588e+17,0.46127618,Primakoff Flux
1.70648244e+17,0.47128219,Primakoff Flux
1.79150232e+17,0.48128819,Primakoff Flux
1.87831463e+17,0.4912942,Primakoff Flux
1.96688787e+17,0.5013002,Primakoff Flux
2.05719002e+17,0.5113062,Primakoff Flux
2.14918857e+17,0.52131221,Primakoff Flux
2.24285062e+17,0.53131821,Primakoff Flux
2.33814291e+17,0.54132422,Primakoff Flux
2.43503189e+17,0.55133022,Primakoff Flux
2.53348377e+17,0.56133622,Primakoff Flux
2.63346456e+17,0.57134223,Primakoff Flux
2.73494009e+17,0.58134823,Primakoff Flux
2.83787609e+17,0.59135424,Primakoff Flux
2.94223821e+17,0.60136024,Primakoff Flux
3.04799205e+17,0.61136624,Primakoff Flux
3.15510319e+17,0.62137225,Primakoff Flux
3.26353721e+17,0.63137825,Primakoff Flux
3.37325976e+17,0.64138426,Primakoff Flux
3.48423652e+17,0.65139026,Primakoff Flux
3.59643329e+17,0.66139626,Primakoff Flux
3.70981596e+17,0.67140227,Primakoff Flux
3.82435055e+17,0.68140827,Primakoff Flux
3.94000324e+17,0.69141428,Primakoff Flux
4.05674036e+17,0.70142028,Primakoff Flux
4.17452845e+17,0.71142628,Primakoff Flux
4.29333422e+17,0.72143229,Primakoff Flux
4.41312461e+17,0.73143829,Primakoff Flux
4.53386676e+17,0.7414443,Primakoff Flux
4.65552807e+17,0.7514503,Primakoff Flux
4.77807618e+17,0.7614563,Primakoff Flux
4.90147897e+17,0.77146231,Primakoff Flux
5.0257046e+17,0.78146831,Primakoff Flux
5.15072151e+17,0.79147432,Primakoff Flux
5.2764984e+17,0.80148032,Primakoff Flux
5.40300428e+17,0.81148632,Primakoff Flux
5.53020844e+17,0.82149233,Primakoff Flux
5.65808047e+17,0.83149833,Primakoff Flux
5.78659027e+17,0.84150434,Primakoff Flux
5.91570805e+17,0.85151034,Primakoff Flux
6.04540433e+17,0.86151634,Primakoff Flux
6.17564995e+17,0.87152235,Primakoff Flux
6.30641608e+17,0.88152835,Primakoff Flux
6.4376742e+17,0.89153436,Primakoff Flux
6.56939611e+17,0.90154036,Primakoff Flux
6.70155397e+17,0.91154636,Primakoff Flux
6.83412024e+17,0.92155237,Primakoff Flux
6.96706773e+17,0.93155837,Primakoff Flux
7.10036956e+17,0.94156438,Primakoff Flux
7.23399922e+17,0.95157038,Primakoff Flux
7.3679305e+17,0.96157638,Primakoff Flux
7.50213754e+17,0.97158239,Primakoff Flux
7.63659483e+17,0.98158839,Primakoff Flux
7.77127718e+17,0.9915944,Primakoff Flux
7.90615973e+17,1.0016004,Primakoff Flux
8.04121796e+17,1.0116064,Primakoff Flux
8.1764277e+17,1.0216124,Primakoff Flux
8.3117651e+17,1.0316184,Primakoff Flux
8.44720664e+17,1.0416244,Primakoff Flux
8.58272915e+17,1.0516304,Primakoff Flux
8.71830977e+17,1.0616364,Primakoff Flux
8.85392599e+17,1.0716424,Primakoff Flux
8.98955561e+17,1.0816484,Primakoff Flux
9.12517678e+17,1.0916544,Primakoff Flux
9.26076796e+17,1.1016604,Primakoff Flux
9.39630793e+17,1.1116664,Primakoff Flux
9.53177582e+17,1.1216724,Primakoff Flux
9.66715106e+17,1.1316785,Primakoff Flux
9.8024134e+17,1.1416845,Primakoff Flux
9.93754292e+17,1.1516905,Primakoff Flux
1.007252e+18,1.1616965,Primakoff Flux
1.02073253e+18,1.1717025,Primakoff Flux
1.034194e+18,1.1817085,Primakoff Flux
1.04763452e+18,1.1917145,Primakoff Flux
1.06105227e+18,1.2017205,Primakoff Flux
1.07444543e+18,1.2117265,Primakoff Flux
1.08781224e+18,1.2217325,Primakoff Flux
1.10115095e+18,1.2317385,Primakoff Flux
1.11445983e+18,1.2417445,Primakoff Flux
1.12773721e+18,1.2517505,Primakoff Flux
1.14098143e+18,1.2617565,Primakoff Flux
1.15419086e+18,1.2717625,Primakoff Flux
1.1673639e+18,1.2817685,Primakoff Flux
1.18049899e+18,1.2917745,Primakoff Flux
1.19359458e+18,1.3017805,Primakoff Flux
1.20664916e+18,1.3117865,Primakoff Flux
1.21966124e+18,1.3217925,Primakoff Flux
1.23262937e+18,1.3317985,Primakoff Flux
1.24555213e+18,1.3418045,Primakoff Flux
1.25842809e+18,1.3518105,Primakoff Flux
1.27125591e+18,1.3618165,Primakoff Flux
1.28403421e+18,1.3718225,Primakoff Flux
1.29676169e+18,1.3818286,Primakoff Flux
1.30943704e+18,1.3918346,Primakoff Flux
1.32205901e+18,1.4018406,Primakoff Flux
1.33462634e+18,1.4118466,Primakoff Flux
1.34713782e+18,1.4218526,Primakoff Flux
1.35959225e+18,1.4318586,Primakoff Flux
1.37198847e+18,1.4418646,Primakoff Flux
1.38432534e+18,1.4518706,Primakoff Flux
1.39660174e+18,1.4618766,Primakoff Flux
1.40881657e+18,1.4718826,Primakoff Flux
1.42096877e+18,1.4818886,Primakoff Flux
1.4330573e+18,1.4918946,Primakoff Flux
1.44508112e+18,1.5019006,Primakoff Flux
1.45703924e+18,1.5119066,Primakoff Flux
1.46893069e+18,1.5219126,Primakoff Flux
1.48075452e+18,1.5319186,Primakoff Flux
1.49250979e+18,1.5419246,Primakoff Flux
1.50419559e+18,1.5519306,Primakoff Flux
1.51581106e+18,1.5619366,Primakoff Flux
1.52735531e+18,1.5719426,Primakoff Flux
1.53882751e+18,1.5819486,Primakoff Flux
1.55022685e+18,1.5919546,Primakoff Flux
1.56155251e+18,1.6019606,Primakoff Flux
1.57280373e+18,1.6119666,Primakoff Flux
1.58397975e+18,1.6219726,Primakoff Flux
1.59507983e+18,1.6319787,Primakoff Flux
1.60610325e+18,1.6419847,Primakoff Flux
1.61704933e+18,1.6519907,Primakoff Flux
1.62791738e+18,1.6619967,Primakoff Flux
1.63870675e+18,1.6720027,Primakoff Flux
1.6494168e+18,1.6820087,Primakoff Flux
1.66004692e+18,1.6920147,Primakoff Flux
1.6705965e+18,1.7020207,Primakoff Flux
1.68106497e+18,1.7120267,Primakoff Flux
1.69145176e+18,1.7220327,Primakoff Flux
1.70175634e+18,1.7320387,Primakoff Flux
1.71197817e+18,1.7420447,Primakoff Flux
1.72211675e+18,1.7520507,Primakoff Flux
1.73217159e+18,1.7620567,Primakoff Flux
1.74214222e+18,1.7720627,Primakoff Flux
1.75202819e+18,1.7820687,Primakoff Flux
1.76182905e+18,1.7920747,Primakoff Flux
1.77154438e+18,1.8020807,Primakoff Flux
1.78117378e+18,1.8120867,Primakoff Flux
1.79071686e+18,1.8220927,Primakoff Flux
1.80017326e+18,1.8320987,Primakoff Flux
1.8095426e+18,1.8421047,Primakoff Flux
1.81882456e+18,1.8521107,Primakoff Flux
1.82801881e+18,1.8621167,Primakoff Flux
1.83712503e+18,1.8721227,Primakoff Flux
1.84614294e+18,1.8821288,Primakoff Flux
1.85507225e+18,1.8921348,Primakoff Flux
1.8639127e+18,1.9021408,Primakoff Flux
1.87266405e+18,1.9121468,Primakoff Flux
1.88132604e+18,1.9221528,Primakoff Flux
1.88989847e+18,1.9321588,Primakoff Flux
1.89838112e+18,1.9421648,Primakoff Flux
1.90677379e+18,1.9521708,Primakoff Flux
1.91507632e+18,1.9621768,Primakoff Flux
1.92328853e+18,1.9721828,Primakoff Flux
1.93141027e+18,1.9821888,Primakoff Flux
1.9394414e+18,1.9921948,Primakoff Flux
1.94738178e+18,2.0022008,Primakoff Flux
1.95523131e+18,2.0122068,Primakoff Flux
1.96298987e+18,2.0222128,Primakoff Flux
1.97065739e+18,2.0322188,Primakoff Flux
1.97823378e+18,2.0422248,Primakoff Flux
1.98571897e+18,2.0522308,Primakoff Flux
1.99311291e+18,2.0622368,Primakoff Flux
2.00041555e+18,2.0722428,Primakoff Flux
2.00762687e+18,2.0822488,Primakoff Flux
2.01474684e+18,2.0922548,Primakoff Flux
2.02177545e+18,2.1022608,Primakoff Flux
2.02871271e+18,2.1122668,Primakoff Flux
2.03555862e+18,2.1222728,Primakoff Flux
2.04231321e+18,2.1322789,Primakoff Flux
2.04897651e+18,2.1422849,Primakoff Flux
2.05554856e+18,2.1522909,Primakoff Flux
2.06202942e+18,2.1622969,Primakoff Flux
2.06841915e+18,2.1723029,Primakoff Flux
2.07471782e+18,2.1823089,Primakoff Flux
2.08092552e+18,2.1923149,Primakoff Flux
2.08704232e+18,2.2023209,Primakoff Flux
2.09306835e+18,2.2123269,Primakoff Flux
2.0990037e+18,2.2223329,Primakoff Flux
2.1048485e+18,2.2323389,Primakoff Flux
2.11060286e+18,2.2423449,Primakoff Flux
2.11626694e+18,2.2523509,Primakoff Flux
2.12184087e+18,2.2623569,Primakoff Flux
2.12732481e+18,2.2723629,Primakoff Flux
2.13271892e+18,2.2823689,Primakoff Flux
2.13802337e+18,2.2923749,Primakoff Flux
2.14323833e+18,2.3023809,Primakoff Flux
2.14836399e+18,2.3123869,Primakoff Flux
2.15340054e+18,2.3223929,Primakoff Flux
2.15834819e+18,2.3323989,Primakoff Flux
2.16320714e+18,2.3424049,Primakoff Flux
2.16797761e+18,2.3524109,Primakoff Flux
2.17265982e+18,2.3624169,Primakoff Flux
2.17725399e+18,2.3724229,Primakoff Flux
2.18176037e+18,2.382429,Primakoff Flux
2.18617919e+18,2.392435,Primakoff Flux
2.19051071e+18,2.402441,Primakoff Flux
2.19475519e+18,2.412447,Primakoff Flux
2.19891287e+18,2.422453,Primakoff Flux
2.20298404e+18,2.432459,Primakoff Flux
2.20696896e+18,2.442465,Primakoff Flux
2.21086791e+18,2.452471,Primakoff Flux
2.21468119e+18,2.462477,Primakoff Flux
2.21840908e+18,2.472483,Primakoff Flux
2.22205188e+18,2.482489,Primakoff Flux
2.22560989e+18,2.492495,Primakoff Flux
2.22908343e+18,2.502501,Primakoff Flux
2.2324728e+18,2.512507,Primakoff Flux
2.23577832e+18,2.522513,Primakoff Flux
2.23900032e+18,2.532519,Primakoff Flux
2.24213912e+18,2.542525,Primakoff Flux
2.24519506e+18,2.552531,Primakoff Flux
2.24816847e+18,2.562537,Primakoff Flux
2.2510597e+18,2.572543,Primakoff Flux
2.2538691e+18,2.582549,Primakoff Flux
2.25659701e+18,2.592555,Primakoff Flux
2.25924379e+18,2.602561,Primakoff Flux
2.2618098e+18,2.612567,Primakoff Flux
2.2642954e+18,2.622573,Primakoff Flux
2.26670096e+18,2.6325791,Primakoff Flux
2.26902686e+18,2.6425851,Primakoff Flux
2.27127346e+18,2.6525911,Primakoff Flux
2.27344115e+18,2.6625971,Primakoff Flux
2.27553031e+18,2.6726031,Primakoff Flux
2.27754132e+18,2.6826091,Primakoff Flux
2.27947457e+18,2.6926151,Primakoff Flux
2.28133046e+18,2.7026211,Primakoff Flux
2.28310938e+18,2.7126271,Primakoff Flux
2.28481173e+18,2.7226331,Primakoff Flux
2.2864379e+18,2.7326391,Primakoff Flux
2.28798832e+18,2.7426451,Primakoff Flux
2.28946337e+18,2.7526511,Primakoff Flux
2.29086347e+18,2.7626571,Primakoff Flux
2.29218904e+18,2.7726631,Primakoff Flux
2.29344049e+18,2.7826691,Primakoff Flux
2.29461824e+18,2.7926751,Primakoff Flux
2.2957227e+18,2.8026811,Primakoff Flux
2.2967543e+18,2.8126871,Primakoff Flux
2.29771346e+18,2.8226931,Primakoff Flux
2.29860062e+18,2.8326991,Primakoff Flux
2.29941619e+18,2.8427051,Primakoff Flux
2.30016061e+18,2.8527111,Primakoff Flux
2.30083432e+18,2.8627171,Primakoff Flux
2.30143774e+18,2.8727231,Primakoff Flux
2.30197131e+18,2.8827292,Primakoff Flux
2.30243548e+18,2.8927352,Primakoff Flux
2.30283067e+18,2.9027412,Primakoff Flux
2.30315734e+18,2.9127472,Primakoff Flux
2.30341592e+18,2.9227532,Primakoff Flux
2.30360685e+18,2.9327592,Primakoff Flux
2.30373059e+18,2.9427652,Primakoff Flux
2.30378758e+18,2.9527712,Primakoff Flux
2.30377827e+18,2.9627772,Primakoff Flux
2.3037031e+18,2.9727832,Primakoff Flux
2.30356252e+18,2.9827892,Primakoff Flux
2.303357e+18,2.9927952,Primakoff Flux
2.30308697e+18,3.0028012,Primakoff Flux
2.30275289e+18,3.0128072,Primakoff Flux
2.30235522e+18,3.0228132,Primakoff Flux
2.30189441e+18,3.0328192,Primakoff Flux
2.30137091e+18,3.0428252,Primakoff Flux
2.30078518e+18,3.0528312,Primakoff Flux
2.30013768e+18,3.0628372,Primakoff Flux
2.29942886e+18,3.0728432,Primakoff Flux
2.29865918e+18,3.0828492,Primakoff Flux
2.2978291e+18,3.0928552,Primakoff Flux
2.29693907e+18,3.1028612,Primakoff Flux
2.29598956e+18,3.1128672,Primakoff Flux
2.29498102e+18,3.1228732,Primakoff Flux
2.29391391e+18,3.1328793,Primakoff Flux
2.29278869e+18,3.1428853,Primakoff Flux
2.29160583e+18,3.1528913,Primakoff Flux
2.29036577e+18,3.1628973,Primakoff Flux
2.28906898e+18,3.1729033,Primakoff Flux
2.28771591e+18,3.1829093,Primakoff Flux
2.28630703e+18,3.1929153,Primakoff Flux
2.2848428e+18,3.2029213,Primakoff Flux
2.28332366e+18,3.2129273,Primakoff Flux
2.28175009e+18,3.2229333,Primakoff Flux
2.28012254e+18,3.2329393,Primakoff Flux
2.27844147e+18,3.2429453,Primakoff Flux
2.27670733e+18,3.2529513,Primakoff Flux
2.27492058e+18,3.2629573,Primakoff Flux
2.27308168e+18,3.2729633,Primakoff Flux
2.27119108e+18,3.2829693,Primakoff Flux
2.26924925e+18,3.2929753,Primakoff Flux
2.26725663e+18,3.3029813,Primakoff Flux
2.26521367e+18,3.3129873,Primakoff Flux
2.26312085e+18,3.3229933,Primakoff Flux
2.26097859e+18,3.3329993,Primakoff Flux
2.25878737e+18,3.3430053,Primakoff Flux
2.25654762e+18,3.3530113,Primakoff Flux
2.25425981e+18,3.3630173,Primakoff Flux
2.25192437e+18,3.3730233,Primakoff Flux
2.24954177e+18,3.3830294,Primakoff Flux
2.24711244e+18,3.3930354,Primakoff Flux
2.24463684e+18,3.4030414,Primakoff Flux
2.24211541e+18,3.4130474,Primakoff Flux
2.2395486e+18,3.4230534,Primakoff Flux
2.23693685e+18,3.4330594,Primakoff Flux
2.2342806e+18,3.4430654,Primakoff Flux
2.23158029e+18,3.4530714,Primakoff Flux
2.22883638e+18,3.4630774,Primakoff Flux
2.22604929e+18,3.4730834,Primakoff Flux
2.22321947e+18,3.4830894,Primakoff Flux
2.22034735e+18,3.4930954,Primakoff Flux
2.21743338e+18,3.5031014,Primakoff Flux
2.21447797e+18,3.5131074,Primakoff Flux
2.21148158e+18,3.5231134,Primakoff Flux
2.20844463e+18,3.5331194,Primakoff Flux
2.20536755e+18,3.5431254,Primakoff Flux
2.20225077e+18,3.5531314,Primakoff Flux
2.19909472e+18,3.5631374,Primakoff Flux
2.19589983e+18,3.5731434,Primakoff Flux
2.19266653e+18,3.5831494,Primakoff Flux
2.18939523e+18,3.5931554,Primakoff Flux
2.18608636e+18,3.6031614,Primakoff Flux
2.18274035e+18,3.6131674,Primakoff Flux
2.1793576e+18,3.6231734,Primakoff Flux
2.17593855e+18,3.6331795,Primakoff Flux
2.1724836e+18,3.6431855,Primakoff Flux
2.16899317e+18,3.6531915,Primakoff Flux
2.16546768e+18,3.6631975,Primakoff Flux
2.16190753e+18,3.6732035,Primakoff Flux
2.15831314e+18,3.6832095,Primakoff Flux
2.15468492e+18,3.6932155,Primakoff Flux
2.15102327e+18,3.7032215,Primakoff Flux
2.14732859e+18,3.7132275,Primakoff Flux
2.1436013e+18,3.7232335,Primakoff Flux
2.1398418e+18,3.7332395,Primakoff Flux
2.13605047e+18,3.7432455,Primakoff Flux
2.13222773e+18,3.7532515,Primakoff Flux
2.12837397e+18,3.7632575,Primakoff Flux
2.12448958e+18,3.7732635,Primakoff Flux
2.12057496e+18,3.7832695,Primakoff Flux
2.11663049e+18,3.7932755,Primakoff Flux
2.11265658e+18,3.8032815,Primakoff Flux
2.1086536e+18,3.8132875,Primakoff Flux
2.10462194e+18,3.8232935,Primakoff Flux
2.10056199e+18,3.8332995,Primakoff Flux
2.09647413e+18,3.8433055,Primakoff Flux
2.09235873e+18,3.8533115,Primakoff Flux
2.08821618e+18,3.8633175,Primakoff Flux
2.08404686e+18,3.8733235,Primakoff Flux
2.07985114e+18,3.8833296,Primakoff Flux
2.07562938e+18,3.8933356,Primakoff Flux
2.07138197e+18,3.9033416,Primakoff Flux
2.06710927e+18,3.9133476,Primakoff Flux
2.06281165e+18,3.9233536,Primakoff Flux
2.05848947e+18,3.9333596,Primakoff Flux
2.0541431e+18,3.9433656,Primakoff Flux
2.04977289e+18,3.9533716,Primakoff Flux
2.04537921e+18,3.9633776,Primakoff Flux
2.04096242e+18,3.9733836,Primakoff Flux
2.03652287e+18,3.9833896,Primakoff Flux
2.03206091e+18,3.9933956,Primakoff Flux
2.0275769e+18,4.0034016,Primakoff Flux
2.02307118e+18,4.0134076,Primakoff Flux
2.0185441e+18,4.0234136,Primakoff Flux
2.013996e+18,4.0334196,Primakoff Flux
2.00942724e+18,4.0434256,Primakoff Flux
2.00483815e+18,4.0534316,Primakoff Flux
2.00022907e+18,4.0634376,Primakoff Flux
1.99560034e+18,4.0734436,Primakoff Flux
1.99095229e+18,4.0834496,Primakoff Flux
1.98628526e+18,4.0934556,Primakoff Flux
1.98159958e+18,4.1034616,Primakoff Flux
1.97689557e+18,4.1134676,Primakoff Flux
1.97217357e+18,4.1234736,Primakoff Flux
1.96743389e+18,4.1334797,Primakoff Flux
1.96267687e+18,4.1434857,Primakoff Flux
1.95790283e+18,4.1534917,Primakoff Flux
1.95311207e+18,4.1634977,Primakoff Flux
1.94830493e+18,4.1735037,Primakoff Flux
1.94348171e+18,4.1835097,Primakoff Flux
1.93864273e+18,4.1935157,Primakoff Flux
1.93378829e+18,4.2035217,Primakoff Flux
1.92891871e+18,4.2135277,Primakoff Flux
1.9240343e+18,4.2235337,Primakoff Flux
1.91913535e+18,4.2335397,Primakoff Flux
1.91422218e+18,4.2435457,Primakoff Flux
1.90929507e+18,4.2535517,Primakoff Flux
1.90435434e+18,4.2635577,Primakoff Flux
1.89940027e+18,4.2735637,Primakoff Flux
1.89443316e+18,4.2835697,Primakoff Flux
1.8894533e+18,4.2935757,Primakoff Flux
1.88446099e+18,4.3035817,Primakoff Flux
1.87945651e+18,4.3135877,Primakoff Flux
1.87444014e+18,4.3235937,Primakoff Flux
1.86941218e+18,4.3335997,Primakoff Flux
1.8643729e+18,4.3436057,Primakoff Flux
1.85932259e+18,4.3536117,Primakoff Flux
1.85426151e+18,4.3636177,Primakoff Flux
1.84918996e+18,4.3736237,Primakoff Flux
1.84410819e+18,4.3836298,Primakoff Flux
1.83901649e+18,4.3936358,Primakoff Flux
1.83391512e+18,4.4036418,Primakoff Flux
1.82880436e+18,4.4136478,Primakoff Flux
1.82368446e+18,4.4236538,Primakoff Flux
1.81855569e+18,4.4336598,Primakoff Flux
1.81341832e+18,4.4436658,Primakoff Flux
1.80827259e+18,4.4536718,Primakoff Flux
1.80311878e+18,4.4636778,Primakoff Flux
1.79795714e+18,4.4736838,Primakoff Flux
1.79278791e+18,4.4836898,Primakoff Flux
1.78761136e+18,4.4936958,Primakoff Flux
1.78242772e+18,4.5037018,Primakoff Flux
1.77723726e+18,4.5137078,Primakoff Flux
1.77204021e+18,4.5237138,Primakoff Flux
1.76683682e+18,4.5337198,Primakoff Flux
1.76162733e+18,4.5437258,Primakoff Flux
1.75641198e+18,4.5537318,Primakoff Flux
1.75119102e+18,4.5637378,Primakoff Flux
1.74596466e+18,4.5737438,Primakoff Flux
1.74073316e+18,4.5837498,Primakoff Flux
1.73549673e+18,4.5937558,Primakoff Flux
1.73025562e+18,4.6037618,Primakoff Flux
1.72501004e+18,4.6137678,Primakoff Flux
1.71976023e+18,4.6237738,Primakoff Flux
1.71450641e+18,4.6337799,Primakoff Flux
1.7092488e+18,4.6437859,Primakoff Flux
1.70398763e+18,4.6537919,Primakoff Flux
1.69872311e+18,4.6637979,Primakoff Flux
