 Date__(UT)__HR:MN     R.A._(ICRF/J2000.0)_DEC  APmag  S-brt Ob-lon Ob-lat    S-O-T /r    S-T-O     PlAng
*********************************************************************************************************
 2015-Aug-03 03:00   08 50 54.55 +17 39 46.4 -26.71 -10.59 104.82   5.90   0.0000 /?   0.0000      n.a.
 2015-Aug-03 04:00   08 51 04.28 +17 39 08.1 -26.71 -10.59 104.27   5.91   0.0000 /?   0.0000      n.a.
 2015-Aug-03 05:00   08 51 13.98 +17 38 29.8 -26.71 -10.59 103.72   5.91   0.0000 /?   0.0000      n.a.
 2015-Aug-03 06:00   08 51 23.65 +17 37 51.4 -26.71 -10.59 103.17   5.91   0.0000 /?   0.0000      n.a.
 2015-Aug-03 07:00   08 51 33.29 +17 37 13.1 -26.71 -10.59 102.62   5.91   0.0000 /?   0.0000      n.a.
 2015-Aug-03 08:00   08 51 42.90 +17 36 34.6 -26.71 -10.59 102.07   5.92   0.0000 /?   0.0000      n.a.
 2015-Aug-03 09:00   08 51 52.49 +17 35 56.1 -26.71 -10.59 101.52   5.92   0.0000 /?   0.0000      n.a.
 2015-Aug-03 10:00   08 52 02.06 +17 35 17.4 -26.71 -10.59 100.96   5.92   0.0000 /?   0.0000      n.a.
 2015-Aug-03 11:00   08 52 11.61 +17 34 38.6 -26.71 -10.59 100.41   5.93   0.0000 /?   0.0000      n.a.
 2015-Aug-03 12:00   08 52 21.16 +17 33 59.6 -26.71 -10.59  99.86   5.93   0.0000 /?   0.0000      n.a.
 2015-Aug-03 13:00   08 52 30.71 +17 33 20.5 -26.71 -10.59  99.31   5.93   0.0000 /?   0.0000      n.a.
 2015-Aug-03 14:00   08 52 40.27 +17 32 41.2 -26.71 -10.59  98.76   5.93   0.0000 /?   0.0000      n.a.
 2015-Aug-03 15:00   08 52 49.84 +17 32 01.9 -26.71 -10.59  98.21   5.94   0.0000 /?   0.0000      n.a.
 2015-Aug-03 16:00   08 52 59.44 +17 31 22.4 -26.71 -10.59  97.66   5.94   0.0000 /?   0.0000      n.a.
 2015-Aug-03 17:00   08 53 09.06 +17 30 42.8 -26.71 -10.59  97.10   5.94   0.0000 /?   0.0000      n.a.
 2015-Aug-03 18:00   08 53 18.71 +17 30 03.1 -26.71 -10.59  96.55   5.95   0.0000 /?   0.0000      n.a.
 2015-Aug-03 19:00   08 53 28.38 +17 29 23.5 -26.71 -10.59  96.00   5.95   0.0000 /?   0.0000      n.a.
 2015-Aug-03 20:00   08 53 38.08 +17 28 43.8 -26.71 -10.59  95.45   5.95   0.0000 /?   0.0000      n.a.
 2015-Aug-03 21:00   08 53 47.80 +17 28 04.2 -26.71 -10.59  94.90   5.96   0.0000 /?   0.0000      n.a.
 2015-Aug-03 22:00   08 53 57.54 +17 27 24.7 -26.71 -10.59  94.35   5.96   0.0000 /?   0.0000      n.a.
 2015-Aug-03 23:00   08 54 07.30 +17 26 45.3 -26.71 -10.59  93.80   5.96   0.0000 /?   0.0000      n.a.
 2015-Aug-04 00:00   08 54 17.05 +17 26 05.9 -26.71 -10.59  93.25   5.96   0.0000 /?   0.0000      n.a.
 2015-Aug-04 01:00   08 54 26.80 +17 25 26.6 -26.71 -10.59  92.70   5.97   0.0000 /?   0.0000      n.a.
 2015-Aug-04 02:00   08 54 36.55 +17 24 47.4 -26.71 -10.59  92.15   5.97   0.0000 /?   0.0000      n.a.
 2015-Aug-04 03:00   08 54 46.27 +17 24 08.3 -26.71 -10.59  91.60   5.97   0.0000 /?   0.0000      n.a.
 2015-Aug-04 04:00   08 54 55.97 +17 23 29.3 -26.71 -10.59  91.05   5.97   0.0000 /?   0.0000      n.a.
 2015-Aug-04 05:00   08 55 05.65 +17 22 50.2 -26.71 -10.59  90.50   5.98   0.0000 /?   0.0000      n.a.
 2015-Aug-04 06:00   08 55 15.29 +17 22 11.2 -26.71 -10.59  89.94   5.98   0.0000 /?   0.0000      n.a.
 2015-Aug-04 07:00   08 55 24.91 +17 21 32.1 -26.71 -10.59  89.39   5.98   0.0000 /?   0.0000      n.a.
 2015-Aug-04 08:00   08 55 34.50 +17 20 52.9 -26.71 -10.59  88.84   5.99   0.0000 /?   0.0000      n.a.
 2015-Aug-04 09:00   08 55 44.06 +17 20 13.6 -26.71 -10.59  88.29   5.99   0.0000 /?   0.0000      n.a.
 2015-Aug-04 10:00   08 55 53.61 +17 19 34.2 -26.71 -10.59  87.74   5.99   0.0000 /?   0.0000      n.a.
 2015-Aug-04 11:00   08 56 03.14 +17 18 54.7 -26.71 -10.59  87.19   5.99   0.0000 /?   0.0000      n.a.
 2015-Aug-04 12:00   08 56 12.66 +17 18 15.1 -26.71 -10.59  86.64   6.00   0.0000 /?   0.0000      n.a.
 2015-Aug-04 13:00   08 56 22.19 +17 17 35.2 -26.71 -10.59  86.09   6.00   0.0000 /?   0.0000      n.a.
 2015-Aug-04 14:00   08 56 31.72 +17 16 55.3 -26.71 -10.59  85.53   6.00   0.0000 /?   0.0000      n.a.
 2015-Aug-04 15:00   08 56 41.27 +17 16 15.2 -26.71 -10.59  84.98   6.01   0.0000 /?   0.0000      n.a.
 2015-Aug-04 16:00   08 56 50.84 +17 15 35.0 -26.71 -10.59  84.43   6.01   0.0000 /?   0.0000      n.a.
 2015-Aug-04 17:00   08 57 00.44 +17 14 54.7 -26.71 -10.59  83.88   6.01   0.0000 /?   0.0000      n.a.
 2015-Aug-04 18:00   08 57 10.06 +17 14 14.3 -26.71 -10.59  83.33   6.02   0.0000 /?   0.0000      n.a.
 2015-Aug-04 19:00   08 57 19.71 +17 13 34.0 -26.71 -10.59  82.78   6.02   0.0000 /?   0.0000      n.a.
 2015-Aug-04 20:00   08 57 29.39 +17 12 53.7 -26.71 -10.59  82.23   6.02   0.0000 /?   0.0000      n.a.
 2015-Aug-04 21:00   08 57 39.08 +17 12 13.4 -26.71 -10.59  81.68   6.02   0.0000 /?   0.0000      n.a.
 2015-Aug-04 22:00   08 57 48.80 +17 11 33.1 -26.71 -10.59  81.13   6.03   0.0000 /?   0.0000      n.a.
 2015-Aug-04 23:00   08 57 58.53 +17 10 53.0 -26.71 -10.59  80.58   6.03   0.0000 /?   0.0000      n.a.
 2015-Aug-05 00:00   08 58 08.26 +17 10 12.9 -26.71 -10.59  80.02   6.03   0.0000 /?   0.0000      n.a.
 2015-Aug-05 01:00   08 58 17.99 +17 09 32.9 -26.71 -10.59  79.47   6.03   0.0000 /?   0.0000      n.a.
 2015-Aug-05 02:00   08 58 27.70 +17 08 53.0 -26.71 -10.59  78.92   6.04   0.0000 /?   0.0000      n.a.
 2015-Aug-05 03:00   08 58 37.40 +17 08 13.2 -26.71 -10.59  78.37   6.04   0.0000 /?   0.0000      n.a.
 2015-Aug-05 04:00   08 58 47.08 +17 07 33.4 -26.71 -10.59  77.82   6.04   0.0000 /?   0.0000      n.a.
 2015-Aug-05 05:00   08 58 56.73 +17 06 53.7 -26.71 -10.59  77.27   6.05   0.0000 /?   0.0000      n.a.
 2015-Aug-05 06:00   08 59 06.35 +17 06 13.9 -26.71 -10.59  76.72   6.05   0.0000 /?   0.0000      n.a.
 2015-Aug-05 07:00   08 59 15.95 +17 05 34.1 -26.71 -10.59  76.17   6.05   0.0000 /?   0.0000      n.a.
 2015-Aug-05 08:00   08 59 25.51 +17 04 54.2 -26.71 -10.59  75.62   6.05   0.0000 /?   0.0000      n.a.
 2015-Aug-05 09:00   08 59 35.05 +17 04 14.3 -26.71 -10.59  75.07   6.06   0.0000 /?   0.0000      n.a.
 2015-Aug-05 10:00   08 59 44.57 +17 03 34.2 -26.71 -10.59  74.52   6.06   0.0000 /?   0.0000      n.a.
 2015-Aug-05 11:00   08 59 54.08 +17 02 54.0 -26.71 -10.59  73.96   6.06   0.0000 /?   0.0000      n.a.
 2015-Aug-05 12:00   09 00 03.58 +17 02 13.6 -26.71 -10.59  73.41   6.06   0.0000 /?   0.0000      n.a.
 2015-Aug-05 13:00   09 00 13.08 +17 01 33.1 -26.71 -10.59  72.86   6.07   0.0000 /?   0.0000      n.a.
 2015-Aug-05 14:00   09 00 22.59 +17 00 52.4 -26.71 -10.59  72.31   6.07   0.0000 /?   0.0000      n.a.
 2015-Aug-05 15:00   09 00 32.12 +17 00 11.6 -26.71 -10.59  71.76   6.07   0.0000 /?   0.0000      n.a.
 2015-Aug-05 16:00   09 00 41.66 +16 59 30.7 -26.71 -10.59  71.21   6.08   0.0000 /?   0.0000      n.a.
 2015-Aug-05 17:00   09 00 51.23 +16 58 49.8 -26.71 -10.59  70.66   6.08   0.0000 /?   0.0000      n.a.
 2015-Aug-05 18:00   09 01 00.83 +16 58 08.7 -26.71 -10.59  70.10   6.08   0.0000 /?   0.0000      n.a.
 2015-Aug-05 19:00   09 01 10.46 +16 57 27.7 -26.71 -10.59  69.55   6.08   0.0000 /?   0.0000      n.a.
 2015-Aug-05 20:00   09 01 20.11 +16 56 46.7 -26.71 -10.59  69.00   6.09   0.0000 /?   0.0000      n.a.
 2015-Aug-05 21:00   09 01 29.78 +16 56 05.7 -26.71 -10.59  68.45   6.09   0.0000 /?   0.0000      n.a.
 2015-Aug-05 22:00   09 01 39.47 +16 55 24.8 -26.71 -10.59  67.90   6.09   0.0000 /?   0.0000      n.a.
 2015-Aug-05 23:00   09 01 49.18 +16 54 43.9 -26.71 -10.59  67.35   6.10   0.0000 /?   0.0000      n.a.
 2015-Aug-06 00:00   09 01 58.88 +16 54 03.1 -26.71 -10.59  66.80   6.10   0.0000 /?   0.0000      n.a.
 2015-Aug-06 01:00   09 02 08.59 +16 53 22.5 -26.71 -10.59  66.25   6.10   0.0000 /?   0.0000      n.a.
 2015-Aug-06 02:00   09 02 18.28 +16 52 41.9 -26.71 -10.59  65.70   6.10   0.0000 /?   0.0000      n.a.
 2015-Aug-06 03:00   09 02 27.96 +16 52 01.4 -26.71 -10.59  65.15   6.11   0.0000 /?   0.0000      n.a.
 2015-Aug-06 04:00   09 02 37.61 +16 51 20.9 -26.71 -10.59  64.60   6.11   0.0000 /?   0.0000      n.a.
 2015-Aug-06 05:00   09 02 47.24 +16 50 40.5 -26.71 -10.59  64.05   6.11   0.0000 /?   0.0000      n.a.
 2015-Aug-06 06:00   09 02 56.83 +16 50 00.0 -26.71 -10.59  63.50   6.11   0.0000 /?   0.0000      n.a.
 2015-Aug-06 07:00   09 03 06.40 +16 49 19.5 -26.71 -10.59  62.95   6.12   0.0000 /?   0.0000      n.a.
 2015-Aug-06 08:00   09 03 15.94 +16 48 38.9 -26.71 -10.59  62.39   6.12   0.0000 /?   0.0000      n.a.
 2015-Aug-06 09:00   09 03 25.46 +16 47 58.3 -26.71 -10.59  61.84   6.12   0.0000 /?   0.0000      n.a.
 2015-Aug-06 10:00   09 03 34.95 +16 47 17.5 -26.71 -10.59  61.29   6.12   0.0000 /?   0.0000      n.a.
 2015-Aug-06 11:00   09 03 44.44 +16 46 36.6 -26.71 -10.59  60.74   6.13   0.0000 /?   0.0000      n.a.
 2015-Aug-06 12:00   09 03 53.91 +16 45 55.5 -26.71 -10.59  60.19   6.13   0.0000 /?   0.0000      n.a.
 2015-Aug-06 13:00   09 04 03.39 +16 45 14.3 -26.71 -10.59  59.64   6.13   0.0000 /?   0.0000      n.a.
 2015-Aug-06 14:00   09 04 12.88 +16 44 33.0 -26.71 -10.59  59.09   6.14   0.0000 /?   0.0000      n.a.
 2015-Aug-06 15:00   09 04 22.38 +16 43 51.5 -26.71 -10.59  58.53   6.14   0.0000 /?   0.0000      n.a.
 2015-Aug-06 16:00   09 04 31.90 +16 43 09.9 -26.71 -10.59  57.98   6.14   0.0000 /?   0.0000      n.a.
 2015-Aug-06 17:00   09 04 41.45 +16 42 28.3 -26.71 -10.59  57.43   6.14   0.0000 /?   0.0000      n.a.
 2015-Aug-06 18:00   09 04 51.02 +16 41 46.6 -26.71 -10.59  56.88   6.15   0.0000 /?   0.0000      n.a.
 2015-Aug-06 19:00   09 05 00.62 +16 41 04.9 -26.71 -10.59  56.33   6.15   0.0000 /?   0.0000      n.a.
 2015-Aug-06 20:00   09 05 10.25 +16 40 23.2 -26.71 -10.59  55.78   6.15   0.0000 /?   0.0000      n.a.
 2015-Aug-06 21:00   09 05 19.90 +16 39 41.5 -26.71 -10.59  55.23   6.16   0.0000 /?   0.0000      n.a.
 2015-Aug-06 22:00   09 05 29.57 +16 38 59.9 -26.71 -10.59  54.68   6.16   0.0000 /?   0.0000      n.a.
 2015-Aug-06 23:00   09 05 39.25 +16 38 18.4 -26.71 -10.59  54.13   6.16   0.0000 /?   0.0000      n.a.
 2015-Aug-07 00:00   09 05 48.93 +16 37 37.0 -26.71 -10.59  53.58   6.16   0.0000 /?   0.0000      n.a.
 2015-Aug-07 01:00   09 05 58.61 +16 36 55.6 -26.71 -10.59  53.03   6.17   0.0000 /?   0.0000      n.a.
 2015-Aug-07 02:00   09 06 08.28 +16 36 14.3 -26.71 -10.59  52.48   6.17   0.0000 /?   0.0000      n.a.
 2015-Aug-07 03:00   09 06 17.93 +16 35 33.1 -26.71 -10.59  51.93   6.17   0.0000 /?   0.0000      n.a.
 2015-Aug-07 04:00   09 06 27.56 +16 34 52.0 -26.71 -10.59  51.38   6.17   0.0000 /?   0.0000      n.a.
 2015-Aug-07 05:00   09 06 37.16 +16 34 10.9 -26.71 -10.59  50.82   6.18   0.0000 /?   0.0000      n.a.
 2015-Aug-07 06:00   09 06 46.74 +16 33 29.7 -26.71 -10.59  50.27   6.18   0.0000 /?   0.0000      n.a.
 2015-Aug-07 07:00   09 06 56.28 +16 32 48.5 -26.71 -10.59  49.72   6.18   0.0000 /?   0.0000      n.a.
 2015-Aug-07 08:00   09 07 05.80 +16 32 07.3 -26.71 -10.59  49.17   6.18   0.0000 /?   0.0000      n.a.
 2015-Aug-07 09:00   09 07 15.29 +16 31 26.0 -26.71 -10.59  48.62   6.19   0.0000 /?   0.0000      n.a.
 2015-Aug-07 10:00   09 07 24.76 +16 30 44.5 -26.71 -10.59  48.07   6.19   0.0000 /?   0.0000      n.a.
 2015-Aug-07 11:00   09 07 34.22 +16 30 02.9 -26.71 -10.59  47.52   6.19   0.0000 /?   0.0000      n.a.
 2015-Aug-07 12:00   09 07 43.67 +16 29 21.2 -26.71 -10.59  46.97   6.19   0.0000 /?   0.0000      n.a.
 2015-Aug-07 13:00   09 07 53.13 +16 28 39.3 -26.71 -10.59  46.41   6.20   0.0000 /?   0.0000      n.a.
 2015-Aug-07 14:00   09 08 02.59 +16 27 57.3 -26.71 -10.59  45.86   6.20   0.0000 /?   0.0000      n.a.
 2015-Aug-07 15:00   09 08 12.07 +16 27 15.2 -26.71 -10.59  45.31   6.20   0.0000 /?   0.0000      n.a.
 2015-Aug-07 16:00   09 08 21.57 +16 26 32.9 -26.71 -10.59  44.76   6.21   0.0000 /?   0.0000      n.a.
 2015-Aug-07 17:00   09 08 31.09 +16 25 50.6 -26.71 -10.59  44.21   6.21   0.0000 /?   0.0000      n.a.
 2015-Aug-07 18:00   09 08 40.64 +16 25 08.2 -26.71 -10.59  43.66   6.21   0.0000 /?   0.0000      n.a.
 2015-Aug-07 19:00   09 08 50.22 +16 24 25.9 -26.71 -10.59  43.11   6.21   0.0000 /?   0.0000      n.a.
 2015-Aug-07 20:00   09 08 59.82 +16 23 43.5 -26.71 -10.59  42.56   6.22   0.0000 /?   0.0000      n.a.
 2015-Aug-07 21:00   09 09 09.45 +16 23 01.2 -26.71 -10.59  42.01   6.22   0.0000 /?   0.0000      n.a.
 2015-Aug-07 22:00   09 09 19.09 +16 22 18.9 -26.71 -10.59  41.46   6.22   0.0000 /?   0.0000      n.a.
 2015-Aug-07 23:00   09 09 28.75 +16 21 36.7 -26.71 -10.59  40.91   6.22   0.0000 /?   0.0000      n.a.
 2015-Aug-08 00:00   09 09 38.41 +16 20 54.6 -26.71 -10.59  40.35   6.23   0.0000 /?   0.0000      n.a.
 2015-Aug-08 01:00   09 09 48.06 +16 20 12.6 -26.71 -10.59  39.80   6.23   0.0000 /?   0.0000      n.a.
 2015-Aug-08 02:00   09 09 57.71 +16 19 30.7 -26.71 -10.59  39.25   6.23   0.0000 /?   0.0000      n.a.
 2015-Aug-08 03:00   09 10 07.33 +16 18 48.8 -26.71 -10.59  38.70   6.23   0.0000 /?   0.0000      n.a.
 2015-Aug-08 04:00   09 10 16.94 +16 18 07.0 -26.71 -10.59  38.15   6.24   0.0000 /?   0.0000      n.a.
 2015-Aug-08 05:00   09 10 26.52 +16 17 25.2 -26.71 -10.59  37.60   6.24   0.0000 /?   0.0000      n.a.
 2015-Aug-08 06:00   09 10 36.07 +16 16 43.4 -26.71 -10.59  37.05   6.24   0.0000 /?   0.0000      n.a.
 2015-Aug-08 07:00   09 10 45.59 +16 16 01.5 -26.71 -10.59  36.50   6.24   0.0000 /?   0.0000      n.a.
 2015-Aug-08 08:00   09 10 55.08 +16 15 19.6 -26.71 -10.59  35.95   6.25   0.0000 /?   0.0000      n.a.
 2015-Aug-08 09:00   09 11 04.55 +16 14 37.6 -26.71 -10.59  35.40   6.25   0.0000 /?   0.0000      n.a.
 2015-Aug-08 10:00   09 11 14.00 +16 13 55.5 -26.71 -10.59  34.85   6.25   0.0000 /?   0.0000      n.a.
 2015-Aug-08 11:00   09 11 23.43 +16 13 13.2 -26.71 -10.59  34.29   6.25   0.0000 /?   0.0000      n.a.
 2015-Aug-08 12:00   09 11 32.86 +16 12 30.8 -26.71 -10.59  33.74   6.26   0.0000 /?   0.0000      n.a.
 2015-Aug-08 13:00   09 11 42.29 +16 11 48.3 -26.71 -10.59  33.19   6.26   0.0000 /?   0.0000      n.a.
 2015-Aug-08 14:00   09 11 51.73 +16 11 05.6 -26.71 -10.59  32.64   6.26   0.0000 /?   0.0000      n.a.
 2015-Aug-08 15:00   09 12 01.18 +16 10 22.8 -26.71 -10.59  32.09   6.26   0.0000 /?   0.0000      n.a.
 2015-Aug-08 16:00   09 12 10.66 +16 09 39.9 -26.71 -10.59  31.54   6.27   0.0000 /?   0.0000      n.a.
 2015-Aug-08 17:00   09 12 20.16 +16 08 57.0 -26.71 -10.59  30.99   6.27   0.0000 /?   0.0000      n.a.
 2015-Aug-08 18:00   09 12 29.69 +16 08 14.0 -26.71 -10.59  30.44   6.27   0.0000 /?   0.0000      n.a.
 2015-Aug-08 19:00   09 12 39.24 +16 07 30.9 -26.71 -10.59  29.89   6.28   0.0000 /?   0.0000      n.a.
 2015-Aug-08 20:00   09 12 48.82 +16 06 47.9 -26.71 -10.59  29.33   6.28   0.0000 /?   0.0000      n.a.
 2015-Aug-08 21:00   09 12 58.42 +16 06 04.9 -26.71 -10.59  28.78   6.28   0.0000 /?   0.0000      n.a.
 2015-Aug-08 22:00   09 13 08.04 +16 05 22.0 -26.71 -10.59  28.23   6.28   0.0000 /?   0.0000      n.a.
 2015-Aug-08 23:00   09 13 17.67 +16 04 39.2 -26.71 -10.59  27.68   6.29   0.0000 /?   0.0000      n.a.
 2015-Aug-09 00:00   09 13 27.31 +16 03 56.4 -26.71 -10.59  27.13   6.29   0.0000 /?   0.0000      n.a.
 2015-Aug-09 01:00   09 13 36.94 +16 03 13.8 -26.71 -10.59  26.58   6.29   0.0000 /?   0.0000      n.a.
 2015-Aug-09 02:00   09 13 46.56 +16 02 31.2 -26.71 -10.59  26.03   6.29   0.0000 /?   0.0000      n.a.
 2015-Aug-09 03:00   09 13 56.17 +16 01 48.6 -26.71 -10.59  25.48   6.30   0.0000 /?   0.0000      n.a.
 2015-Aug-09 04:00   09 14 05.75 +16 01 06.2 -26.71 -10.59  24.93   6.30   0.0000 /?   0.0000      n.a.
 2015-Aug-09 05:00   09 14 15.30 +16 00 23.7 -26.71 -10.59  24.38   6.30   0.0000 /?   0.0000      n.a.
 2015-Aug-09 06:00   09 14 24.83 +15 59 41.2 -26.71 -10.59  23.83   6.30   0.0000 /?   0.0000      n.a.
 2015-Aug-09 07:00   09 14 34.32 +15 58 58.7 -26.71 -10.59  23.28   6.30   0.0000 /?   0.0000      n.a.
 2015-Aug-09 08:00   09 14 43.79 +15 58 16.2 -26.71 -10.59  22.73   6.31   0.0000 /?   0.0000      n.a.
 2015-Aug-09 09:00   09 14 53.24 +15 57 33.5 -26.71 -10.59  22.18   6.31   0.0000 /?   0.0000      n.a.
 2015-Aug-09 10:00   09 15 02.66 +15 56 50.7 -26.71 -10.59  21.62   6.31   0.0000 /?   0.0000      n.a.
 2015-Aug-09 11:00   09 15 12.07 +15 56 07.8 -26.71 -10.59  21.07   6.31   0.0000 /?   0.0000      n.a.
 2015-Aug-09 12:00   09 15 21.48 +15 55 24.8 -26.71 -10.59  20.52   6.32   0.0000 /?   0.0000      n.a.
 2015-Aug-09 13:00   09 15 30.89 +15 54 41.6 -26.71 -10.59  19.97   6.32   0.0000 /?   0.0000      n.a.
 2015-Aug-09 14:00   09 15 40.30 +15 53 58.3 -26.71 -10.59  19.42   6.32   0.0000 /?   0.0000      n.a.
 2015-Aug-09 15:00   09 15 49.73 +15 53 14.9 -26.71 -10.59  18.87   6.33   0.0000 /?   0.0000      n.a.
 2015-Aug-09 16:00   09 15 59.19 +15 52 31.3 -26.71 -10.59  18.32   6.33   0.0000 /?   0.0000      n.a.
 2015-Aug-09 17:00   09 16 08.66 +15 51 47.7 -26.71 -10.59  17.77   6.33   0.0000 /?   0.0000      n.a.
 2015-Aug-09 18:00   09 16 18.17 +15 51 04.1 -26.71 -10.59  17.21   6.33   0.0000 /?   0.0000      n.a.
 2015-Aug-09 19:00   09 16 27.70 +15 50 20.4 -26.71 -10.59  16.66   6.34   0.0000 /?   0.0000      n.a.
 2015-Aug-09 20:00   09 16 37.25 +15 49 36.8 -26.71 -10.59  16.11   6.34   0.0000 /?   0.0000      n.a.
 2015-Aug-09 21:00   09 16 46.83 +15 48 53.2 -26.71 -10.59  15.56   6.34   0.0000 /?   0.0000      n.a.
 2015-Aug-09 22:00   09 16 56.43 +15 48 09.6 -26.71 -10.59  15.01   6.34   0.0000 /?   0.0000      n.a.
 2015-Aug-09 23:00   09 17 06.04 +15 47 26.1 -26.71 -10.59  14.46   6.35   0.0000 /?   0.0000      n.a.
 2015-Aug-10 00:00   09 17 15.65 +15 46 42.7 -26.71 -10.59  13.91   6.35   0.0000 /?   0.0000      n.a.
 2015-Aug-10 01:00   09 17 25.26 +15 45 59.4 -26.71 -10.59  13.36   6.35   0.0000 /?   0.0000      n.a.
 2015-Aug-10 02:00   09 17 34.85 +15 45 16.2 -26.71 -10.59  12.81   6.35   0.0000 /?   0.0000      n.a.
 2015-Aug-10 03:00   09 17 44.43 +15 44 33.0 -26.71 -10.59  12.26   6.35   0.0000 /?   0.0000      n.a.
 2015-Aug-10 04:00   09 17 53.99 +15 43 49.9 -26.71 -10.59  11.71   6.36   0.0000 /?   0.0000      n.a.
 2015-Aug-10 05:00   09 18 03.52 +15 43 06.8 -26.71 -10.59  11.16   6.36   0.0000 /?   0.0000      n.a.
 2015-Aug-10 06:00   09 18 13.02 +15 42 23.7 -26.71 -10.59  10.61   6.36   0.0000 /?   0.0000      n.a.
 2015-Aug-10 07:00   09 18 22.50 +15 41 40.5 -26.71 -10.59  10.06   6.36   0.0000 /?   0.0000      n.a.
 2015-Aug-10 08:00   09 18 31.94 +15 40 57.3 -26.71 -10.59   9.51   6.37   0.0000 /?   0.0000      n.a.
 2015-Aug-10 09:00   09 18 41.36 +15 40 14.0 -26.71 -10.59   8.95   6.37   0.0000 /?   0.0000      n.a.
 2015-Aug-10 10:00   09 18 50.76 +15 39 30.6 -26.71 -10.59   8.40   6.37   0.0000 /?   0.0000      n.a.
 2015-Aug-10 11:00   09 19 00.15 +15 38 47.0 -26.71 -10.59   7.85   6.37   0.0000 /?   0.0000      n.a.
 2015-Aug-10 12:00   09 19 09.54 +15 38 03.4 -26.71 -10.59   7.30   6.38   0.0000 /?   0.0000      n.a.
 2015-Aug-10 13:00   09 19 18.92 +15 37 19.5 -26.71 -10.59   6.75   6.38   0.0000 /?   0.0000      n.a.
 2015-Aug-10 14:00   09 19 28.31 +15 36 35.6 -26.71 -10.59   6.20   6.38   0.0000 /?   0.0000      n.a.
 2015-Aug-10 15:00   09 19 37.72 +15 35 51.5 -26.71 -10.59   5.65   6.38   0.0000 /?   0.0000      n.a.
 2015-Aug-10 16:00   09 19 47.15 +15 35 07.4 -26.71 -10.59   5.10   6.39   0.0000 /?   0.0000      n.a.
 2015-Aug-10 17:00   09 19 56.60 +15 34 23.2 -26.71 -10.59   4.54   6.39   0.0000 /?   0.0000      n.a.
 2015-Aug-10 18:00   09 20 06.08 +15 33 38.9 -26.71 -10.59   3.99   6.39   0.0000 /?   0.0000      n.a.
 2015-Aug-10 19:00   09 20 15.59 +15 32 54.6 -26.71 -10.59   3.44   6.39   0.0000 /?   0.0000      n.a.
 2015-Aug-10 20:00   09 20 25.12 +15 32 10.3 -26.71 -10.59   2.89   6.40   0.0000 /?   0.0000      n.a.
 2015-Aug-10 21:00   09 20 34.68 +15 31 26.1 -26.71 -10.59   2.34   6.40   0.0000 /?   0.0000      n.a.
 2015-Aug-10 22:00   09 20 44.25 +15 30 41.9 -26.71 -10.59   1.79   6.40   0.0000 /?   0.0000      n.a.
 2015-Aug-10 23:00   09 20 53.83 +15 29 57.8 -26.71 -10.59   1.24   6.40   0.0000 /?   0.0000      n.a.
 2015-Aug-11 00:00   09 21 03.42 +15 29 13.8 -26.71 -10.59   0.69   6.41   0.0000 /?   0.0000      n.a.
 2015-Aug-11 01:00   09 21 13.01 +15 28 29.9 -26.71 -10.59   0.14   6.41   0.0000 /?   0.0000      n.a.
 2015-Aug-11 02:00   09 21 22.58 +15 27 46.0 -26.71 -10.59 359.59   6.41   0.0000 /?   0.0000      n.a.
 2015-Aug-11 03:00   09 21 32.14 +15 27 02.2 -26.71 -10.59 359.04   6.41   0.0000 /?   0.0000      n.a.
 2015-Aug-11 04:00   09 21 41.67 +15 26 18.4 -26.71 -10.59 358.49   6.41   0.0000 /?   0.0000      n.a.
 2015-Aug-11 05:00   09 21 51.18 +15 25 34.7 -26.71 -10.59 357.94   6.42   0.0000 /?   0.0000      n.a.
 2015-Aug-11 06:00   09 22 00.66 +15 24 50.9 -26.71 -10.59 357.39   6.42   0.0000 /?   0.0000      n.a.
 2015-Aug-11 07:00   09 22 10.11 +15 24 07.2 -26.71 -10.59 356.84   6.42   0.0000 /?   0.0000      n.a.
 2015-Aug-11 08:00   09 22 19.53 +15 23 23.3 -26.71 -10.59 356.28   6.42   0.0000 /?   0.0000      n.a.
 2015-Aug-11 09:00   09 22 28.93 +15 22 39.4 -26.71 -10.59 355.73   6.43   0.0000 /?   0.0000      n.a.
 2015-Aug-11 10:00   09 22 38.31 +15 21 55.3 -26.71 -10.59 355.18   6.43   0.0000 /?   0.0000      n.a.
 2015-Aug-11 11:00   09 22 47.67 +15 21 11.2 -26.71 -10.59 354.63   6.43   0.0000 /?   0.0000      n.a.
 2015-Aug-11 12:00   09 22 57.03 +15 20 26.9 -26.71 -10.59 354.08   6.43   0.0000 /?   0.0000      n.a.
 2015-Aug-11 13:00   09 23 06.39 +15 19 42.4 -26.71 -10.59 353.53   6.44   0.0000 /?   0.0000      n.a.
 2015-Aug-11 14:00   09 23 15.76 +15 18 57.9 -26.71 -10.59 352.98   6.44   0.0000 /?   0.0000      n.a.
 2015-Aug-11 15:00   09 23 25.15 +15 18 13.2 -26.71 -10.59 352.43   6.44   0.0000 /?   0.0000      n.a.
 2015-Aug-11 16:00   09 23 34.55 +15 17 28.4 -26.71 -10.59 351.87   6.44   0.0000 /?   0.0000      n.a.
 2015-Aug-11 17:00   09 23 43.98 +15 16 43.6 -26.71 -10.59 351.32   6.45   0.0000 /?   0.0000      n.a.
