 Date__(UT)__HR:MN     R.A._(ICRF/J2000.0)_DEC  APmag  S-brt Ob-lon Ob-lat    S-O-T /r    S-T-O     PlAng
*********************************************************************************************************
 2014-Nov-01 01:00   14 23 48.45 -14 16 49.7 -26.76 -10.59 135.20   4.40   0.0000 /?   0.0000      n.a.
 2014-Nov-01 02:00   14 23 58.31 -14 17 38.2 -26.76 -10.59 134.65   4.40   0.0000 /?   0.0000      n.a.
 2014-Nov-01 03:00   14 24 08.15 -14 18 26.7 -26.76 -10.59 134.10   4.39   0.0000 /?   0.0000      n.a.
 2014-Nov-01 04:00   14 24 17.98 -14 19 15.3 -26.76 -10.59 133.55   4.39   0.0000 /?   0.0000      n.a.
 2014-Nov-01 05:00   14 24 27.78 -14 20 03.9 -26.76 -10.59 133.00   4.38   0.0000 /?   0.0000      n.a.
 2014-Nov-01 06:00   14 24 37.55 -14 20 52.5 -26.76 -10.59 132.45   4.38   0.0000 /?   0.0000      n.a.
 2014-Nov-01 07:00   14 24 47.29 -14 21 41.1 -26.76 -10.59 131.90   4.38   0.0000 /?   0.0000      n.a.
 2014-Nov-01 08:00   14 24 57.01 -14 22 29.6 -26.76 -10.59 131.35   4.37   0.0000 /?   0.0000      n.a.
 2014-Nov-01 09:00   14 25 06.71 -14 23 17.9 -26.76 -10.59 130.80   4.37   0.0000 /?   0.0000      n.a.
 2014-Nov-01 10:00   14 25 16.39 -14 24 06.2 -26.76 -10.59 130.25   4.36   0.0000 /?   0.0000      n.a.
 2014-Nov-01 11:00   14 25 26.06 -14 24 54.4 -26.76 -10.59 129.70   4.36   0.0000 /?   0.0000      n.a.
 2014-Nov-01 12:00   14 25 35.74 -14 25 42.4 -26.76 -10.59 129.15   4.36   0.0000 /?   0.0000      n.a.
 2014-Nov-01 13:00   14 25 45.42 -14 26 30.3 -26.76 -10.59 128.60   4.35   0.0000 /?   0.0000      n.a.
 2014-Nov-01 14:00   14 25 55.11 -14 27 18.1 -26.76 -10.59 128.05   4.35   0.0000 /?   0.0000      n.a.
 2014-Nov-01 15:00   14 26 04.82 -14 28 05.8 -26.76 -10.59 127.50   4.34   0.0000 /?   0.0000      n.a.
 2014-Nov-01 16:00   14 26 14.56 -14 28 53.4 -26.76 -10.59 126.95   4.34   0.0000 /?   0.0000      n.a.
 2014-Nov-01 17:00   14 26 24.33 -14 29 40.9 -26.76 -10.59 126.41   4.33   0.0000 /?   0.0000      n.a.
 2014-Nov-01 18:00   14 26 34.12 -14 30 28.4 -26.76 -10.59 125.86   4.33   0.0000 /?   0.0000      n.a.
 2014-Nov-01 19:00   14 26 43.95 -14 31 15.9 -26.76 -10.59 125.31   4.33   0.0000 /?   0.0000      n.a.
 2014-Nov-01 20:00   14 26 53.80 -14 32 03.4 -26.76 -10.59 124.76   4.32   0.0000 /?   0.0000      n.a.
 2014-Nov-01 21:00   14 27 03.68 -14 32 51.0 -26.76 -10.59 124.21   4.32   0.0000 /?   0.0000      n.a.
 2014-Nov-01 22:00   14 27 13.58 -14 33 38.6 -26.76 -10.59 123.66   4.31   0.0000 /?   0.0000      n.a.
 2014-Nov-01 23:00   14 27 23.48 -14 34 26.3 -26.76 -10.59 123.11   4.31   0.0000 /?   0.0000      n.a.
 2014-Nov-02 00:00   14 27 33.39 -14 35 14.1 -26.76 -10.59 122.56   4.30   0.0000 /?   0.0000      n.a.
 2014-Nov-02 01:00   14 27 43.30 -14 36 01.9 -26.76 -10.59 122.01   4.30   0.0000 /?   0.0000      n.a.
 2014-Nov-02 02:00   14 27 53.19 -14 36 49.8 -26.76 -10.59 121.46   4.30   0.0000 /?   0.0000      n.a.
 2014-Nov-02 03:00   14 28 03.07 -14 37 37.8 -26.76 -10.59 120.91   4.29   0.0000 /?   0.0000      n.a.
 2014-Nov-02 04:00   14 28 12.93 -14 38 25.8 -26.76 -10.59 120.36   4.29   0.0000 /?   0.0000      n.a.
 2014-Nov-02 05:00   14 28 22.76 -14 39 13.9 -26.76 -10.59 119.82   4.28   0.0000 /?   0.0000      n.a.
 2014-Nov-02 06:00   14 28 32.56 -14 40 01.9 -26.76 -10.59 119.27   4.28   0.0000 /?   0.0000      n.a.
 2014-Nov-02 07:00   14 28 42.34 -14 40 49.8 -26.76 -10.59 118.72   4.27   0.0000 /?   0.0000      n.a.
 2014-Nov-02 08:00   14 28 52.09 -14 41 37.7 -26.76 -10.59 118.17   4.27   0.0000 /?   0.0000      n.a.
 2014-Nov-02 09:00   14 29 01.82 -14 42 25.6 -26.76 -10.59 117.62   4.27   0.0000 /?   0.0000      n.a.
 2014-Nov-02 10:00   14 29 11.53 -14 43 13.2 -26.76 -10.59 117.07   4.26   0.0000 /?   0.0000      n.a.
 2014-Nov-02 11:00   14 29 21.24 -14 44 00.8 -26.76 -10.59 116.52   4.26   0.0000 /?   0.0000      n.a.
 2014-Nov-02 12:00   14 29 30.95 -14 44 48.3 -26.76 -10.59 115.97   4.25   0.0000 /?   0.0000      n.a.
 2014-Nov-02 13:00   14 29 40.66 -14 45 35.6 -26.76 -10.59 115.42   4.25   0.0000 /?   0.0000      n.a.
 2014-Nov-02 14:00   14 29 50.38 -14 46 22.8 -26.76 -10.59 114.87   4.25   0.0000 /?   0.0000      n.a.
 2014-Nov-02 15:00   14 30 00.13 -14 47 09.8 -26.76 -10.59 114.32   4.24   0.0000 /?   0.0000      n.a.
 2014-Nov-02 16:00   14 30 09.90 -14 47 56.8 -26.76 -10.59 113.77   4.24   0.0000 /?   0.0000      n.a.
 2014-Nov-02 17:00   14 30 19.70 -14 48 43.8 -26.76 -10.59 113.22   4.23   0.0000 /?   0.0000      n.a.
 2014-Nov-02 18:00   14 30 29.53 -14 49 30.6 -26.76 -10.59 112.67   4.23   0.0000 /?   0.0000      n.a.
 2014-Nov-02 19:00   14 30 39.39 -14 50 17.5 -26.76 -10.59 112.12   4.22   0.0000 /?   0.0000      n.a.
 2014-Nov-02 20:00   14 30 49.28 -14 51 04.4 -26.76 -10.59 111.57   4.22   0.0000 /?   0.0000      n.a.
 2014-Nov-02 21:00   14 30 59.19 -14 51 51.4 -26.76 -10.59 111.02   4.21   0.0000 /?   0.0000      n.a.
 2014-Nov-02 22:00   14 31 09.11 -14 52 38.4 -26.76 -10.59 110.47   4.21   0.0000 /?   0.0000      n.a.
 2014-Nov-02 23:00   14 31 19.05 -14 53 25.5 -26.76 -10.59 109.92   4.21   0.0000 /?   0.0000      n.a.
 2014-Nov-03 00:00   14 31 29.00 -14 54 12.7 -26.76 -10.59 109.37   4.20   0.0000 /?   0.0000      n.a.
 2014-Nov-03 01:00   14 31 38.94 -14 54 59.9 -26.76 -10.59 108.83   4.20   0.0000 /?   0.0000      n.a.
 2014-Nov-03 02:00   14 31 48.86 -14 55 47.3 -26.76 -10.59 108.28   4.19   0.0000 /?   0.0000      n.a.
 2014-Nov-03 03:00   14 31 58.78 -14 56 34.7 -26.76 -10.59 107.73   4.19   0.0000 /?   0.0000      n.a.
 2014-Nov-03 04:00   14 32 08.66 -14 57 22.1 -26.76 -10.59 107.18   4.18   0.0000 /?   0.0000      n.a.
 2014-Nov-03 05:00   14 32 18.53 -14 58 09.5 -26.76 -10.59 106.63   4.18   0.0000 /?   0.0000      n.a.
 2014-Nov-03 06:00   14 32 28.36 -14 58 56.9 -26.76 -10.59 106.08   4.18   0.0000 /?   0.0000      n.a.
 2014-Nov-03 07:00   14 32 38.17 -14 59 44.3 -26.76 -10.59 105.53   4.17   0.0000 /?   0.0000      n.a.
 2014-Nov-03 08:00   14 32 47.96 -15 00 31.6 -26.76 -10.59 104.98   4.17   0.0000 /?   0.0000      n.a.
 2014-Nov-03 09:00   14 32 57.72 -15 01 18.8 -26.76 -10.59 104.43   4.16   0.0000 /?   0.0000      n.a.
 2014-Nov-03 10:00   14 33 07.47 -15 02 05.9 -26.76 -10.59 103.88   4.16   0.0000 /?   0.0000      n.a.
 2014-Nov-03 11:00   14 33 17.21 -15 02 52.9 -26.76 -10.59 103.33   4.15   0.0000 /?   0.0000      n.a.
 2014-Nov-03 12:00   14 33 26.95 -15 03 39.7 -26.76 -10.59 102.78   4.15   0.0000 /?   0.0000      n.a.
 2014-Nov-03 13:00   14 33 36.69 -15 04 26.4 -26.76 -10.59 102.23   4.15   0.0000 /?   0.0000      n.a.
 2014-Nov-03 14:00   14 33 46.45 -15 05 13.0 -26.76 -10.59 101.68   4.14   0.0000 /?   0.0000      n.a.
 2014-Nov-03 15:00   14 33 56.23 -15 05 59.4 -26.76 -10.59 101.13   4.14   0.0000 /?   0.0000      n.a.
 2014-Nov-03 16:00   14 34 06.03 -15 06 45.8 -26.76 -10.59 100.58   4.13   0.0000 /?   0.0000      n.a.
 2014-Nov-03 17:00   14 34 15.86 -15 07 32.1 -26.76 -10.59 100.03   4.13   0.0000 /?   0.0000      n.a.
 2014-Nov-03 18:00   14 34 25.73 -15 08 18.4 -26.76 -10.59  99.48   4.12   0.0000 /?   0.0000      n.a.
 2014-Nov-03 19:00   14 34 35.62 -15 09 04.7 -26.76 -10.59  98.93   4.12   0.0000 /?   0.0000      n.a.
 2014-Nov-03 20:00   14 34 45.54 -15 09 51.0 -26.76 -10.59  98.38   4.12   0.0000 /?   0.0000      n.a.
 2014-Nov-03 21:00   14 34 55.48 -15 10 37.3 -26.76 -10.59  97.84   4.11   0.0000 /?   0.0000      n.a.
 2014-Nov-03 22:00   14 35 05.44 -15 11 23.7 -26.76 -10.59  97.29   4.11   0.0000 /?   0.0000      n.a.
 2014-Nov-03 23:00   14 35 15.42 -15 12 10.2 -26.76 -10.59  96.74   4.10   0.0000 /?   0.0000      n.a.
 2014-Nov-04 00:00   14 35 25.39 -15 12 56.7 -26.76 -10.59  96.19   4.10   0.0000 /?   0.0000      n.a.
 2014-Nov-04 01:00   14 35 35.37 -15 13 43.4 -26.76 -10.59  95.64   4.09   0.0000 /?   0.0000      n.a.
 2014-Nov-04 02:00   14 35 45.33 -15 14 30.1 -26.76 -10.59  95.09   4.09   0.0000 /?   0.0000      n.a.
 2014-Nov-04 03:00   14 35 55.27 -15 15 16.9 -26.76 -10.59  94.54   4.08   0.0000 /?   0.0000      n.a.
 2014-Nov-04 04:00   14 36 05.20 -15 16 03.7 -26.76 -10.59  93.99   4.08   0.0000 /?   0.0000      n.a.
 2014-Nov-04 05:00   14 36 15.09 -15 16 50.5 -26.76 -10.59  93.44   4.08   0.0000 /?   0.0000      n.a.
 2014-Nov-04 06:00   14 36 24.96 -15 17 37.3 -26.76 -10.59  92.89   4.07   0.0000 /?   0.0000      n.a.
 2014-Nov-04 07:00   14 36 34.80 -15 18 24.1 -26.76 -10.59  92.34   4.07   0.0000 /?   0.0000      n.a.
 2014-Nov-04 08:00   14 36 44.62 -15 19 10.8 -26.76 -10.59  91.79   4.06   0.0000 /?   0.0000      n.a.
 2014-Nov-04 09:00   14 36 54.42 -15 19 57.4 -26.76 -10.59  91.24   4.06   0.0000 /?   0.0000      n.a.
 2014-Nov-04 10:00   14 37 04.20 -15 20 43.8 -26.76 -10.59  90.69   4.05   0.0000 /?   0.0000      n.a.
 2014-Nov-04 11:00   14 37 13.97 -15 21 30.2 -26.76 -10.59  90.15   4.05   0.0000 /?   0.0000      n.a.
 2014-Nov-04 12:00   14 37 23.74 -15 22 16.4 -26.76 -10.59  89.60   4.05   0.0000 /?   0.0000      n.a.
 2014-Nov-04 13:00   14 37 33.52 -15 23 02.5 -26.76 -10.59  89.05   4.04   0.0000 /?   0.0000      n.a.
 2014-Nov-04 14:00   14 37 43.31 -15 23 48.4 -26.76 -10.59  88.50   4.04   0.0000 /?   0.0000      n.a.
 2014-Nov-04 15:00   14 37 53.13 -15 24 34.2 -26.76 -10.59  87.95   4.03   0.0000 /?   0.0000      n.a.
 2014-Nov-04 16:00   14 38 02.96 -15 25 20.0 -26.76 -10.59  87.40   4.03   0.0000 /?   0.0000      n.a.
 2014-Nov-04 17:00   14 38 12.83 -15 26 05.7 -26.76 -10.59  86.85   4.02   0.0000 /?   0.0000      n.a.
 2014-Nov-04 18:00   14 38 22.73 -15 26 51.3 -26.76 -10.59  86.30   4.02   0.0000 /?   0.0000      n.a.
 2014-Nov-04 19:00   14 38 32.65 -15 27 36.9 -26.76 -10.59  85.75   4.02   0.0000 /?   0.0000      n.a.
 2014-Nov-04 20:00   14 38 42.61 -15 28 22.6 -26.76 -10.59  85.20   4.01   0.0000 /?   0.0000      n.a.
 2014-Nov-04 21:00   14 38 52.58 -15 29 08.3 -26.76 -10.59  84.65   4.01   0.0000 /?   0.0000      n.a.
 2014-Nov-04 22:00   14 39 02.58 -15 29 54.1 -26.76 -10.59  84.10   4.00   0.0000 /?   0.0000      n.a.
 2014-Nov-04 23:00   14 39 12.58 -15 30 39.9 -26.76 -10.59  83.55   4.00   0.0000 /?   0.0000      n.a.
 2014-Nov-05 00:00   14 39 22.59 -15 31 25.8 -26.76 -10.59  83.00   3.99   0.0000 /?   0.0000      n.a.
 2014-Nov-05 01:00   14 39 32.60 -15 32 11.8 -26.76 -10.59  82.45   3.99   0.0000 /?   0.0000      n.a.
 2014-Nov-05 02:00   14 39 42.60 -15 32 57.9 -26.76 -10.59  81.90   3.98   0.0000 /?   0.0000      n.a.
 2014-Nov-05 03:00   14 39 52.58 -15 33 44.1 -26.76 -10.59  81.36   3.98   0.0000 /?   0.0000      n.a.
 2014-Nov-05 04:00   14 40 02.53 -15 34 30.3 -26.76 -10.59  80.81   3.97   0.0000 /?   0.0000      n.a.
 2014-Nov-05 05:00   14 40 12.46 -15 35 16.5 -26.76 -10.59  80.26   3.97   0.0000 /?   0.0000      n.a.
 2014-Nov-05 06:00   14 40 22.37 -15 36 02.6 -26.76 -10.59  79.71   3.97   0.0000 /?   0.0000      n.a.
 2014-Nov-05 07:00   14 40 32.24 -15 36 48.8 -26.76 -10.59  79.16   3.96   0.0000 /?   0.0000      n.a.
 2014-Nov-05 08:00   14 40 42.09 -15 37 34.8 -26.76 -10.59  78.61   3.96   0.0000 /?   0.0000      n.a.
 2014-Nov-05 09:00   14 40 51.92 -15 38 20.8 -26.76 -10.59  78.06   3.95   0.0000 /?   0.0000      n.a.
 2014-Nov-05 10:00   14 41 01.74 -15 39 06.6 -26.76 -10.59  77.51   3.95   0.0000 /?   0.0000      n.a.
 2014-Nov-05 11:00   14 41 11.54 -15 39 52.3 -26.76 -10.59  76.96   3.94   0.0000 /?   0.0000      n.a.
 2014-Nov-05 12:00   14 41 21.35 -15 40 37.9 -26.76 -10.59  76.41   3.94   0.0000 /?   0.0000      n.a.
 2014-Nov-05 13:00   14 41 31.16 -15 41 23.3 -26.76 -10.59  75.86   3.94   0.0000 /?   0.0000      n.a.
 2014-Nov-05 14:00   14 41 40.99 -15 42 08.6 -26.76 -10.59  75.31   3.93   0.0000 /?   0.0000      n.a.
 2014-Nov-05 15:00   14 41 50.83 -15 42 53.8 -26.76 -10.59  74.76   3.93   0.0000 /?   0.0000      n.a.
 2014-Nov-05 16:00   14 42 00.71 -15 43 38.9 -26.76 -10.59  74.21   3.92   0.0000 /?   0.0000      n.a.
 2014-Nov-05 17:00   14 42 10.61 -15 44 23.9 -26.76 -10.59  73.66   3.92   0.0000 /?   0.0000      n.a.
 2014-Nov-05 18:00   14 42 20.54 -15 45 08.9 -26.76 -10.59  73.11   3.91   0.0000 /?   0.0000      n.a.
 2014-Nov-05 19:00   14 42 30.50 -15 45 53.9 -26.76 -10.59  72.56   3.91   0.0000 /?   0.0000      n.a.
 2014-Nov-05 20:00   14 42 40.48 -15 46 38.9 -26.76 -10.59  72.01   3.90   0.0000 /?   0.0000      n.a.
 2014-Nov-05 21:00   14 42 50.50 -15 47 24.0 -26.76 -10.59  71.46   3.90   0.0000 /?   0.0000      n.a.
 2014-Nov-05 22:00   14 43 00.53 -15 48 09.1 -26.76 -10.59  70.91   3.90   0.0000 /?   0.0000      n.a.
 2014-Nov-05 23:00   14 43 10.57 -15 48 54.3 -26.76 -10.59  70.37   3.89   0.0000 /?   0.0000      n.a.
 2014-Nov-06 00:00   14 43 20.61 -15 49 39.5 -26.76 -10.59  69.82   3.89   0.0000 /?   0.0000      n.a.
 2014-Nov-06 01:00   14 43 30.65 -15 50 24.9 -26.76 -10.59  69.27   3.88   0.0000 /?   0.0000      n.a.
 2014-Nov-06 02:00   14 43 40.68 -15 51 10.4 -26.76 -10.59  68.72   3.88   0.0000 /?   0.0000      n.a.
 2014-Nov-06 03:00   14 43 50.70 -15 51 55.9 -26.76 -10.59  68.17   3.87   0.0000 /?   0.0000      n.a.
 2014-Nov-06 04:00   14 44 00.69 -15 52 41.4 -26.76 -10.59  67.62   3.87   0.0000 /?   0.0000      n.a.
 2014-Nov-06 05:00   14 44 10.65 -15 53 27.0 -26.76 -10.59  67.07   3.86   0.0000 /?   0.0000      n.a.
 2014-Nov-06 06:00   14 44 20.59 -15 54 12.5 -26.76 -10.59  66.52   3.86   0.0000 /?   0.0000      n.a.
 2014-Nov-06 07:00   14 44 30.50 -15 54 58.0 -26.76 -10.59  65.97   3.86   0.0000 /?   0.0000      n.a.
 2014-Nov-06 08:00   14 44 40.38 -15 55 43.4 -26.76 -10.59  65.42   3.85   0.0000 /?   0.0000      n.a.
 2014-Nov-06 09:00   14 44 50.25 -15 56 28.7 -26.76 -10.59  64.87   3.85   0.0000 /?   0.0000      n.a.
 2014-Nov-06 10:00   14 45 00.10 -15 57 13.9 -26.76 -10.59  64.32   3.84   0.0000 /?   0.0000      n.a.
 2014-Nov-06 11:00   14 45 09.94 -15 57 58.9 -26.76 -10.59  63.77   3.84   0.0000 /?   0.0000      n.a.
 2014-Nov-06 12:00   14 45 19.78 -15 58 43.9 -26.76 -10.59  63.22   3.83   0.0000 /?   0.0000      n.a.
 2014-Nov-06 13:00   14 45 29.63 -15 59 28.6 -26.76 -10.59  62.67   3.83   0.0000 /?   0.0000      n.a.
 2014-Nov-06 14:00   14 45 39.49 -16 00 13.3 -26.76 -10.59  62.12   3.82   0.0000 /?   0.0000      n.a.
 2014-Nov-06 15:00   14 45 49.37 -16 00 57.8 -26.76 -10.59  61.57   3.82   0.0000 /?   0.0000      n.a.
 2014-Nov-06 16:00   14 45 59.27 -16 01 42.2 -26.76 -10.59  61.03   3.82   0.0000 /?   0.0000      n.a.
 2014-Nov-06 17:00   14 46 09.21 -16 02 26.6 -26.76 -10.59  60.48   3.81   0.0000 /?   0.0000      n.a.
 2014-Nov-06 18:00   14 46 19.17 -16 03 10.9 -26.76 -10.59  59.93   3.81   0.0000 /?   0.0000      n.a.
 2014-Nov-06 19:00   14 46 29.17 -16 03 55.2 -26.76 -10.59  59.38   3.80   0.0000 /?   0.0000      n.a.
 2014-Nov-06 20:00   14 46 39.19 -16 04 39.5 -26.76 -10.59  58.83   3.80   0.0000 /?   0.0000      n.a.
 2014-Nov-06 21:00   14 46 49.24 -16 05 23.9 -26.76 -10.59  58.28   3.79   0.0000 /?   0.0000      n.a.
 2014-Nov-06 22:00   14 46 59.30 -16 06 08.4 -26.76 -10.59  57.73   3.79   0.0000 /?   0.0000      n.a.
 2014-Nov-06 23:00   14 47 09.38 -16 06 52.9 -26.76 -10.59  57.18   3.78   0.0000 /?   0.0000      n.a.
 2014-Nov-07 00:00   14 47 19.46 -16 07 37.5 -26.76 -10.59  56.63   3.78   0.0000 /?   0.0000      n.a.
 2014-Nov-07 01:00   14 47 29.53 -16 08 22.2 -26.76 -10.59  56.08   3.77   0.0000 /?   0.0000      n.a.
 2014-Nov-07 02:00   14 47 39.60 -16 09 07.0 -26.76 -10.59  55.53   3.77   0.0000 /?   0.0000      n.a.
 2014-Nov-07 03:00   14 47 49.65 -16 09 51.8 -26.76 -10.59  54.98   3.76   0.0000 /?   0.0000      n.a.
 2014-Nov-07 04:00   14 47 59.67 -16 10 36.7 -26.76 -10.59  54.44   3.76   0.0000 /?   0.0000      n.a.
 2014-Nov-07 05:00   14 48 09.67 -16 11 21.6 -26.76 -10.59  53.89   3.76   0.0000 /?   0.0000      n.a.
 2014-Nov-07 06:00   14 48 19.64 -16 12 06.5 -26.76 -10.59  53.34   3.75   0.0000 /?   0.0000      n.a.
 2014-Nov-07 07:00   14 48 29.59 -16 12 51.3 -26.76 -10.59  52.79   3.75   0.0000 /?   0.0000      n.a.
 2014-Nov-07 08:00   14 48 39.51 -16 13 36.1 -26.76 -10.59  52.24   3.74   0.0000 /?   0.0000      n.a.
 2014-Nov-07 09:00   14 48 49.41 -16 14 20.7 -26.76 -10.59  51.69   3.74   0.0000 /?   0.0000      n.a.
 2014-Nov-07 10:00   14 48 59.29 -16 15 05.2 -26.76 -10.59  51.14   3.73   0.0000 /?   0.0000      n.a.
 2014-Nov-07 11:00   14 49 09.17 -16 15 49.6 -26.76 -10.59  50.59   3.73   0.0000 /?   0.0000      n.a.
 2014-Nov-07 12:00   14 49 19.04 -16 16 33.9 -26.76 -10.59  50.04   3.73   0.0000 /?   0.0000      n.a.
 2014-Nov-07 13:00   14 49 28.92 -16 17 18.0 -26.76 -10.59  49.49   3.72   0.0000 /?   0.0000      n.a.
 2014-Nov-07 14:00   14 49 38.82 -16 18 01.9 -26.76 -10.59  48.94   3.72   0.0000 /?   0.0000      n.a.
 2014-Nov-07 15:00   14 49 48.73 -16 18 45.8 -26.76 -10.59  48.39   3.71   0.0000 /?   0.0000      n.a.
 2014-Nov-07 16:00   14 49 58.67 -16 19 29.5 -26.76 -10.59  47.84   3.71   0.0000 /?   0.0000      n.a.
 2014-Nov-07 17:00   14 50 08.64 -16 20 13.2 -26.76 -10.59  47.29   3.70   0.0000 /?   0.0000      n.a.
 2014-Nov-07 18:00   14 50 18.64 -16 20 56.8 -26.76 -10.59  46.74   3.70   0.0000 /?   0.0000      n.a.
 2014-Nov-07 19:00   14 50 28.67 -16 21 40.4 -26.76 -10.59  46.19   3.69   0.0000 /?   0.0000      n.a.
 2014-Nov-07 20:00   14 50 38.73 -16 22 24.1 -26.76 -10.59  45.64   3.69   0.0000 /?   0.0000      n.a.
 2014-Nov-07 21:00   14 50 48.81 -16 23 07.8 -26.76 -10.59  45.09   3.68   0.0000 /?   0.0000      n.a.
 2014-Nov-07 22:00   14 50 58.91 -16 23 51.5 -26.76 -10.59  44.54   3.68   0.0000 /?   0.0000      n.a.
 2014-Nov-07 23:00   14 51 09.02 -16 24 35.4 -26.76 -10.59  44.00   3.67   0.0000 /?   0.0000      n.a.
 2014-Nov-08 00:00   14 51 19.14 -16 25 19.3 -26.76 -10.59  43.45   3.67   0.0000 /?   0.0000      n.a.
 2014-Nov-08 01:00   14 51 29.25 -16 26 03.4 -26.76 -10.59  42.90   3.67   0.0000 /?   0.0000      n.a.
 2014-Nov-08 02:00   14 51 39.35 -16 26 47.5 -26.76 -10.59  42.35   3.66   0.0000 /?   0.0000      n.a.
 2014-Nov-08 03:00   14 51 49.43 -16 27 31.6 -26.76 -10.59  41.80   3.66   0.0000 /?   0.0000      n.a.
 2014-Nov-08 04:00   14 51 59.49 -16 28 15.8 -26.76 -10.59  41.25   3.65   0.0000 /?   0.0000      n.a.
 2014-Nov-08 05:00   14 52 09.53 -16 29 00.1 -26.76 -10.59  40.70   3.65   0.0000 /?   0.0000      n.a.
 2014-Nov-08 06:00   14 52 19.53 -16 29 44.3 -26.76 -10.59  40.15   3.64   0.0000 /?   0.0000      n.a.
 2014-Nov-08 07:00   14 52 29.51 -16 30 28.4 -26.76 -10.59  39.60   3.64   0.0000 /?   0.0000      n.a.
 2014-Nov-08 08:00   14 52 39.47 -16 31 12.5 -26.76 -10.59  39.05   3.63   0.0000 /?   0.0000      n.a.
 2014-Nov-08 09:00   14 52 49.40 -16 31 56.4 -26.76 -10.59  38.50   3.63   0.0000 /?   0.0000      n.a.
 2014-Nov-08 10:00   14 52 59.32 -16 32 40.3 -26.76 -10.59  37.95   3.62   0.0000 /?   0.0000      n.a.
 2014-Nov-08 11:00   14 53 09.23 -16 33 24.0 -26.76 -10.59  37.40   3.62   0.0000 /?   0.0000      n.a.
 2014-Nov-08 12:00   14 53 19.14 -16 34 07.5 -26.76 -10.59  36.85   3.62   0.0000 /?   0.0000      n.a.
 2014-Nov-08 13:00   14 53 29.06 -16 34 50.9 -26.76 -10.59  36.30   3.61   0.0000 /?   0.0000      n.a.
 2014-Nov-08 14:00   14 53 38.99 -16 35 34.2 -26.76 -10.59  35.75   3.61   0.0000 /?   0.0000      n.a.
 2014-Nov-08 15:00   14 53 48.94 -16 36 17.3 -26.76 -10.59  35.20   3.60   0.0000 /?   0.0000      n.a.
 2014-Nov-08 16:00   14 53 58.92 -16 37 00.4 -26.76 -10.59  34.65   3.60   0.0000 /?   0.0000      n.a.
 2014-Nov-08 17:00   14 54 08.92 -16 37 43.4 -26.76 -10.59  34.11   3.59   0.0000 /?   0.0000      n.a.
 2014-Nov-08 18:00   14 54 18.96 -16 38 26.3 -26.76 -10.59  33.56   3.59   0.0000 /?   0.0000      n.a.
 2014-Nov-08 19:00   14 54 29.02 -16 39 09.2 -26.76 -10.59  33.01   3.58   0.0000 /?   0.0000      n.a.
 2014-Nov-08 20:00   14 54 39.11 -16 39 52.2 -26.76 -10.59  32.46   3.58   0.0000 /?   0.0000      n.a.
 2014-Nov-08 21:00   14 54 49.23 -16 40 35.2 -26.76 -10.59  31.91   3.57   0.0000 /?   0.0000      n.a.
 2014-Nov-08 22:00   14 54 59.37 -16 41 18.2 -26.76 -10.59  31.36   3.57   0.0000 /?   0.0000      n.a.
 2014-Nov-08 23:00   14 55 09.51 -16 42 01.4 -26.76 -10.59  30.81   3.56   0.0000 /?   0.0000      n.a.
 2014-Nov-09 00:00   14 55 19.66 -16 42 44.6 -26.76 -10.59  30.26   3.56   0.0000 /?   0.0000      n.a.
 2014-Nov-09 01:00   14 55 29.81 -16 43 27.9 -26.76 -10.59  29.71   3.56   0.0000 /?   0.0000      n.a.
 2014-Nov-09 02:00   14 55 39.95 -16 44 11.4 -26.76 -10.59  29.16   3.55   0.0000 /?   0.0000      n.a.
 2014-Nov-09 03:00   14 55 50.07 -16 44 54.8 -26.76 -10.59  28.61   3.55   0.0000 /?   0.0000      n.a.
 2014-Nov-09 04:00   14 56 00.16 -16 45 38.3 -26.76 -10.59  28.07   3.54   0.0000 /?   0.0000      n.a.
 2014-Nov-09 05:00   14 56 10.23 -16 46 21.9 -26.76 -10.59  27.52   3.54   0.0000 /?   0.0000      n.a.
 2014-Nov-09 06:00   14 56 20.27 -16 47 05.4 -26.76 -10.59  26.97   3.53   0.0000 /?   0.0000      n.a.
 2014-Nov-09 07:00   14 56 30.29 -16 47 48.8 -26.76 -10.59  26.42   3.53   0.0000 /?   0.0000      n.a.
 2014-Nov-09 08:00   14 56 40.28 -16 48 32.2 -26.76 -10.59  25.87   3.52   0.0000 /?   0.0000      n.a.
 2014-Nov-09 09:00   14 56 50.25 -16 49 15.5 -26.76 -10.59  25.32   3.52   0.0000 /?   0.0000      n.a.
 2014-Nov-09 10:00   14 57 00.20 -16 49 58.6 -26.76 -10.59  24.77   3.51   0.0000 /?   0.0000      n.a.
 2014-Nov-09 11:00   14 57 10.15 -16 50 41.6 -26.76 -10.59  24.22   3.51   0.0000 /?   0.0000      n.a.
 2014-Nov-09 12:00   14 57 20.10 -16 51 24.5 -26.76 -10.59  23.67   3.51   0.0000 /?   0.0000      n.a.
 2014-Nov-09 13:00   14 57 30.05 -16 52 07.2 -26.76 -10.59  23.12   3.50   0.0000 /?   0.0000      n.a.
 2014-Nov-09 14:00   14 57 40.01 -16 52 49.7 -26.76 -10.59  22.57   3.50   0.0000 /?   0.0000      n.a.
 2014-Nov-09 15:00   14 57 50.00 -16 53 32.1 -26.76 -10.59  22.02   3.49   0.0000 /?   0.0000      n.a.
