Timestamp	Horizontal A.E.	Vertical A.E.	Horizontal M.E.	Vertical M.E.	Date	Time
 3596422980.521	  113.419500	   -6.906600	       25594	        3645	18/12/2017	07:23:00
 3596422981.537	  113.432500	   -6.906600	       25599	        3645	18/12/2017	07:23:01
 3596422982.521	  113.445500	   -6.906600	       25604	        3645	18/12/2017	07:23:02
 3596422983.537	  113.458500	   -6.906600	       25609	        3645	18/12/2017	07:23:03
 3596422984.521	  113.471000	   -6.906600	       25614	        3645	18/12/2017	07:23:04
 3596422985.521	  113.484000	   -6.906600	       25619	        3645	18/12/2017	07:23:05
 3596422986.521	  113.497000	   -6.906600	       25624	        3645	18/12/2017	07:23:06
 3596422987.521	  113.509500	   -6.906600	       25629	        3645	18/12/2017	07:23:07
 3596422988.521	  113.522500	   -6.906600	       25634	        3645	18/12/2017	07:23:08
 3596422989.521	  113.535500	   -6.906600	       25639	        3645	18/12/2017	07:23:09
 3596422990.521	  113.548500	   -6.906600	       25644	        3645	18/12/2017	07:23:10
 3596422991.521	  113.561500	   -6.906600	       25649	        3645	18/12/2017	07:23:11
 3596422992.521	  113.574500	   -6.906500	       25654	        3645	18/12/2017	07:23:12
 3596422993.521	  113.587500	   -6.906600	       25659	        3645	18/12/2017	07:23:13
 3596422994.521	  113.600500	   -6.906600	       25664	        3645	18/12/2017	07:23:14
 3596422995.521	  113.613500	   -6.906600	       25669	        3645	18/12/2017	07:23:15
 3596422996.521	  113.626500	   -6.906600	       25674	        3645	18/12/2017	07:23:16
 3596422997.521	  113.639000	   -6.906600	       25679	        3645	18/12/2017	07:23:17
 3596422998.537	  113.652000	   -6.906500	       25684	        3645	18/12/2017	07:23:18
 3596422999.537	  113.665000	   -6.906600	       25688	        3645	18/12/2017	07:23:19
 3596423000.537	  113.677500	   -6.906600	       25693	        3645	18/12/2017	07:23:20
 3596423001.537	  113.690000	   -6.906600	       25698	        3645	18/12/2017	07:23:21
 3596423002.537	  113.703000	   -6.906600	       25703	        3645	18/12/2017	07:23:22
 3596423003.537	  113.716000	   -6.906600	       25708	        3645	18/12/2017	07:23:23
 3596423004.537	  113.729000	   -6.906500	       25713	        3645	18/12/2017	07:23:24
 3596423005.537	  113.742000	   -6.906600	       25718	        3645	18/12/2017	07:23:25
 3596423006.537	  113.755000	   -6.906600	       25723	        3645	18/12/2017	07:23:26
 3596423007.537	  113.768000	   -6.906600	       25728	        3645	18/12/2017	07:23:27
 3596423008.537	  113.781000	   -6.906500	       25733	        3645	18/12/2017	07:23:28
 3596423009.537	  113.794000	   -6.906600	       25738	        3645	18/12/2017	07:23:29
 3596423010.537	  113.806500	   -6.906600	       25743	        3645	18/12/2017	07:23:30
 3596423011.521	  113.819500	   -6.906600	       25747	        3645	18/12/2017	07:23:31
 3596423012.521	  113.832500	   -6.906600	       25753	        3645	18/12/2017	07:23:32
 3596423013.521	  113.845000	   -6.906600	       25758	        3645	18/12/2017	07:23:33
 3596423014.521	  113.858000	   -6.906600	       25762	        3645	18/12/2017	07:23:34
 3596423015.521	  113.870500	   -6.906600	       25767	        3645	18/12/2017	07:23:35
 3596423016.521	  113.883500	   -6.906600	       25772	        3645	18/12/2017	07:23:36
 3596423017.537	  113.896500	   -6.906600	       25777	        3645	18/12/2017	07:23:37
 3596423018.537	  113.909000	   -6.906600	       25782	        3645	18/12/2017	07:23:38
 3596423019.537	  113.922000	   -6.906600	       25787	        3645	18/12/2017	07:23:39
 3596423020.537	  113.935000	   -6.906600	       25792	        3645	18/12/2017	07:23:40
 3596423021.537	  113.948500	   -6.906600	       25796	        3645	18/12/2017	07:23:41
 3596423022.537	  113.961000	   -6.906600	       25801	        3645	18/12/2017	07:23:42
 3596423023.537	  113.973500	   -6.906600	       25806	        3645	18/12/2017	07:23:43
 3596423024.537	  113.986500	   -6.906600	       25812	        3645	18/12/2017	07:23:44
 3596423025.537	  113.999500	   -6.906600	       25816	        3645	18/12/2017	07:23:45
 3596423026.537	  114.012000	   -6.906600	       25821	        3645	18/12/2017	07:23:46
 3596423027.537	  114.025000	   -6.906600	       25826	        3645	18/12/2017	07:23:47
 3596423028.537	  114.038000	   -6.906600	       25831	        3645	18/12/2017	07:23:48
 3596423029.537	  114.050500	   -6.906700	       25836	        3645	18/12/2017	07:23:49
 3596423030.537	  114.063500	   -6.906600	       25841	        3645	18/12/2017	07:23:50
 3596423031.553	  114.076500	   -6.906600	       25845	        3645	18/12/2017	07:23:51
 3596423032.537	  114.089500	   -6.906600	       25850	        3645	18/12/2017	07:23:52
 3596423033.537	  114.102500	   -6.906600	       25856	        3645	18/12/2017	07:23:53
 3596423034.537	  114.115500	   -6.906600	       25861	        3645	18/12/2017	07:23:54
 3596423035.537	  114.128500	   -6.906600	       25866	        3645	18/12/2017	07:23:55
 3596423036.537	  114.141000	   -6.906600	       25870	        3645	18/12/2017	07:23:56
 3596423037.537	  114.154000	   -6.906600	       25875	        3645	18/12/2017	07:23:57
 3596423038.537	  114.167000	   -6.906600	       25880	        3645	18/12/2017	07:23:58
 3596423039.521	  114.179500	   -6.906600	       25885	        3645	18/12/2017	07:23:59
 3596423040.537	  114.192000	   -6.906600	       25890	        3645	18/12/2017	07:24:00
 3596423041.521	  114.205000	   -6.906600	       25895	        3645	18/12/2017	07:24:01
 3596423042.521	  114.218000	   -6.906600	       25900	        3645	18/12/2017	07:24:02
 3596423043.521	  114.231000	   -6.906600	       25905	        3645	18/12/2017	07:24:03
 3596423044.521	  114.244000	   -6.906600	       25910	        3645	18/12/2017	07:24:04
 3596423045.537	  114.257000	   -6.906600	       25915	        3645	18/12/2017	07:24:05
 3596423046.537	  114.270000	   -6.906600	       25920	        3645	18/12/2017	07:24:06
 3596423047.537	  114.283000	   -6.906600	       25925	        3645	18/12/2017	07:24:07
 3596423048.537	  114.296000	   -6.906600	       25930	        3645	18/12/2017	07:24:08
 3596423049.537	  114.308500	   -6.906600	       25935	        3645	18/12/2017	07:24:09
 3596423050.537	  114.321500	   -6.906600	       25940	        3645	18/12/2017	07:24:10
 3596423051.537	  114.334500	   -6.906600	       25944	        3645	18/12/2017	07:24:11
 3596423052.537	  114.347500	   -6.906600	       25949	        3645	18/12/2017	07:24:12
 3596423053.537	  114.360000	   -6.906600	       25954	        3645	18/12/2017	07:24:13
 3596423054.537	  114.373000	   -6.906600	       25959	        3645	18/12/2017	07:24:14
 3596423055.553	  114.385500	   -6.906600	       25964	        3645	18/12/2017	07:24:15
 3596423056.537	  114.398500	   -6.906600	       25969	        3645	18/12/2017	07:24:16
 3596423057.537	  114.411500	   -6.906600	       25974	        3645	18/12/2017	07:24:17
 3596423058.537	  114.424500	   -6.906500	       25979	        3645	18/12/2017	07:24:18
 3596423059.537	  114.437500	   -6.906600	       25984	        3645	18/12/2017	07:24:19
 3596423060.537	  114.450500	   -6.906600	       25989	        3645	18/12/2017	07:24:20
 3596423061.537	  114.463500	   -6.906600	       25994	        3645	18/12/2017	07:24:21
 3596423062.537	  114.476000	   -6.906600	       25999	        3645	18/12/2017	07:24:22
 3596423063.537	  114.489000	   -6.906600	       26004	        3645	18/12/2017	07:24:23
 3596423064.506	  114.502000	   -6.906500	       26009	        3645	18/12/2017	07:24:24
 3596423065.522	  114.514500	   -6.906600	       26014	        3645	18/12/2017	07:24:25
 3596423066.537	  114.527500	   -6.906500	       26018	        3645	18/12/2017	07:24:26
 3596423067.537	  114.540000	   -6.906600	       26023	        3645	18/12/2017	07:24:27
 3596423068.522	  114.553000	   -6.906600	       26028	        3645	18/12/2017	07:24:28
 3596423069.522	  114.566000	   -6.906600	       26033	        3645	18/12/2017	07:24:29
 3596423070.522	  114.578500	   -6.906500	       26038	        3645	18/12/2017	07:24:30
 3596423071.522	  114.591500	   -6.906500	       26043	        3645	18/12/2017	07:24:31
 3596423072.522	  114.604500	   -6.906600	       26048	        3645	18/12/2017	07:24:32
 3596423073.522	  114.617500	   -6.906500	       26053	        3645	18/12/2017	07:24:33
 3596423074.522	  114.630500	   -6.906500	       26058	        3645	18/12/2017	07:24:34
 3596423075.522	  114.643500	   -6.906500	       26063	        3645	18/12/2017	07:24:35
 3596423076.522	  114.656000	   -6.906500	       26067	        3645	18/12/2017	07:24:36
 3596423077.522	  114.669000	   -6.906600	       26072	        3645	18/12/2017	07:24:37
 3596423078.537	  114.681500	   -6.906500	       26077	        3645	18/12/2017	07:24:38
 3596423079.537	  114.694000	   -6.906500	       26082	        3645	18/12/2017	07:24:39
 3596423080.537	  114.707000	   -6.906500	       26087	        3645	18/12/2017	07:24:40
 3596423081.537	  114.720000	   -6.906500	       26092	        3645	18/12/2017	07:24:41
 3596423082.537	  114.733000	   -6.906500	       26097	        3645	18/12/2017	07:24:42
 3596423083.537	  114.746000	   -6.906400	       26102	        3645	18/12/2017	07:24:43
 3596423084.537	  114.759000	   -6.906500	       26107	        3645	18/12/2017	07:24:44
 3596423085.537	  114.771500	   -6.906500	       26112	        3645	18/12/2017	07:24:45
 3596423086.537	  114.785000	   -6.906500	       26117	        3645	18/12/2017	07:24:46
 3596423087.537	  114.798000	   -6.906500	       26122	        3645	18/12/2017	07:24:47
 3596423088.537	  114.810500	   -6.906500	       26127	        3645	18/12/2017	07:24:48
 3596423089.537	  114.823500	   -6.906500	       26131	        3645	18/12/2017	07:24:49
 3596423090.537	  114.836500	   -6.906400	       26136	        3645	18/12/2017	07:24:50
 3596423091.553	  114.849000	   -6.906400	       26141	        3645	18/12/2017	07:24:51
 3596423092.537	  114.861500	   -6.906500	       26146	        3645	18/12/2017	07:24:52
 3596423093.537	  114.874500	   -6.906400	       26151	        3645	18/12/2017	07:24:53
 3596423094.537	  114.887500	   -6.906400	       26156	        3645	18/12/2017	07:24:54
 3596423095.522	  114.900000	   -6.906400	       26161	        3645	18/12/2017	07:24:55
 3596423096.522	  114.913000	   -6.906400	       26166	        3645	18/12/2017	07:24:56
 3596423097.537	  114.926000	   -6.906500	       26171	        3645	18/12/2017	07:24:57
 3596423098.522	  114.939000	   -6.906400	       26176	        3645	18/12/2017	07:24:58
 3596423099.522	  114.952000	   -6.906500	       26181	        3645	18/12/2017	07:24:59
 3596423100.522	  114.965000	   -6.906400	       26185	        3645	18/12/2017	07:25:00
 3596423101.522	  114.978000	   -6.906400	       26190	        3645	18/12/2017	07:25:01
 3596423102.537	  114.990500	   -6.906400	       26195	        3645	18/12/2017	07:25:02
 3596423103.537	  115.003500	   -6.906400	       26200	        3645	18/12/2017	07:25:03
 3596423104.537	  115.016500	   -6.906400	       26205	        3645	18/12/2017	07:25:04
 3596423105.537	  115.029000	   -6.906400	       26210	        3645	18/12/2017	07:25:05
 3596423106.537	  115.041500	   -6.906400	       26215	        3645	18/12/2017	07:25:06
 3596423107.537	  115.054500	   -6.906400	       26220	        3645	18/12/2017	07:25:07
 3596423108.537	  115.067500	   -6.906400	       26225	        3645	18/12/2017	07:25:08
 3596423109.537	  115.080500	   -6.906400	       26230	        3645	18/12/2017	07:25:09
 3596423110.537	  115.093500	   -6.906400	       26235	        3645	18/12/2017	07:25:10
 3596423111.537	  115.106500	   -6.906400	       26240	        3645	18/12/2017	07:25:11
 3596423112.537	  115.119500	   -6.906400	       26245	        3645	18/12/2017	07:25:12
 3596423113.537	  115.132500	   -6.906400	       26250	        3645	18/12/2017	07:25:13
 3596423114.538	  115.145500	   -6.906400	       26254	        3645	18/12/2017	07:25:14
 3596423115.553	  115.158000	   -6.906400	       26259	        3645	18/12/2017	07:25:15
 3596423116.538	  115.171000	   -6.906300	       26264	        3645	18/12/2017	07:25:16
 3596423117.538	  115.183500	   -6.906300	       26269	        3645	18/12/2017	07:25:17
 3596423118.538	  115.196500	   -6.906400	       26274	        3645	18/12/2017	07:25:18
 3596423119.538	  115.209000	   -6.906400	       26279	        3645	18/12/2017	07:25:19
 3596423120.538	  115.222000	   -6.906400	       26284	        3645	18/12/2017	07:25:20
 3596423121.538	  115.235000	   -6.906400	       26289	        3645	18/12/2017	07:25:21
 3596423122.538	  115.248000	   -6.906400	       26294	        3645	18/12/2017	07:25:22
 3596423123.522	  115.260500	   -6.906300	       26299	        3645	18/12/2017	07:25:23
 3596423124.538	  115.274000	   -6.906400	       26303	        3645	18/12/2017	07:25:24
 3596423125.522	  115.287000	   -6.906300	       26308	        3645	18/12/2017	07:25:25
 3596423126.522	  115.300000	   -6.906400	       26313	        3645	18/12/2017	07:25:26
 3596423127.522	  115.312500	   -6.906400	       26318	        3645	18/12/2017	07:25:27
 3596423128.522	  115.325500	   -6.906400	       26323	        3645	18/12/2017	07:25:28
 3596423129.522	  115.338500	   -6.906400	       26328	        3645	18/12/2017	07:25:29
 3596423130.522	  115.350500	   -6.906300	       26332	        3645	18/12/2017	07:25:30
 3596423131.538	  115.361000	   -6.906400	       26335	        3645	18/12/2017	07:25:31
 3596423132.538	  115.370500	   -6.906400	       26338	        3645	18/12/2017	07:25:32
 3596423133.538	  115.378500	   -6.906400	       26341	        3645	18/12/2017	07:25:33
 3596423134.538	  115.385500	   -6.906400	       26344	        3645	18/12/2017	07:25:34
 3596423135.538	  115.393000	   -6.906400	       26347	        3645	18/12/2017	07:25:35
 3596423136.538	  115.400000	   -6.906400	       26350	        3645	18/12/2017	07:25:36
 3596423137.538	  115.407500	   -6.906400	       26352	        3645	18/12/2017	07:25:37
 3596423138.538	  115.415000	   -6.906300	       26355	        3645	18/12/2017	07:25:38
 3596423139.538	  115.422500	   -6.906400	       26358	        3645	18/12/2017	07:25:39
 3596423140.538	  115.429500	   -6.906400	       26361	        3645	18/12/2017	07:25:40
 3596423141.538	  115.437000	   -6.906400	       26364	        3645	18/12/2017	07:25:41
 3596423142.538	  115.444500	   -6.906400	       26367	        3645	18/12/2017	07:25:42
 3596423143.538	  115.452000	   -6.906400	       26370	        3645	18/12/2017	07:25:43
 3596423144.538	  115.459000	   -6.906400	       26373	        3645	18/12/2017	07:25:44
 3596423145.538	  115.466500	   -6.906300	       26375	        3645	18/12/2017	07:25:45
 3596423146.538	  115.474000	   -6.906300	       26378	        3645	18/12/2017	07:25:46
 3596423147.538	  115.481500	   -6.906300	       26381	        3645	18/12/2017	07:25:47
 3596423148.522	  115.488500	   -6.906300	       26383	        3645	18/12/2017	07:25:48
 3596423149.522	  115.496000	   -6.906400	       26386	        3645	18/12/2017	07:25:49
 3596423150.522	  115.503000	   -6.906300	       26389	        3645	18/12/2017	07:25:50
 3596423151.522	  115.510500	   -6.906300	       26392	        3645	18/12/2017	07:25:51
 3596423152.522	  115.518000	   -6.906300	       26395	        3645	18/12/2017	07:25:52
 3596423153.522	  115.525000	   -6.906400	       26398	        3645	18/12/2017	07:25:53
 3596423154.522	  115.532000	   -6.906300	       26401	        3645	18/12/2017	07:25:54
 3596423155.522	  115.539500	   -6.906300	       26403	        3645	18/12/2017	07:25:55
 3596423156.522	  115.546500	   -6.906400	       26406	        3645	18/12/2017	07:25:56
 3596423157.522	  115.554000	   -6.906400	       26409	        3645	18/12/2017	07:25:57
 3596423158.522	  115.561500	   -6.906300	       26412	        3645	18/12/2017	07:25:58
 3596423159.538	  115.568500	   -6.906300	       26414	        3645	18/12/2017	07:25:59
 3596423160.538	  115.576000	   -6.906300	       26417	        3645	18/12/2017	07:26:00
 3596423161.538	  115.583500	   -6.906300	       26420	        3645	18/12/2017	07:26:01
 3596423162.538	  115.591000	   -6.906300	       26423	        3645	18/12/2017	07:26:02
 3596423163.538	  115.598000	   -6.906300	       26426	        3645	18/12/2017	07:26:03
 3596423164.538	  115.605500	   -6.906300	       26429	        3645	18/12/2017	07:26:04
 3596423165.538	  115.613000	   -6.906300	       26431	        3645	18/12/2017	07:26:05
 3596423166.538	  115.620000	   -6.906300	       26434	        3645	18/12/2017	07:26:06
 3596423167.538	  115.627500	   -6.906300	       26437	        3645	18/12/2017	07:26:07
 3596423168.538	  115.635000	   -6.906300	       26440	        3645	18/12/2017	07:26:08
 3596423169.538	  115.642500	   -6.906300	       26443	        3645	18/12/2017	07:26:09
 3596423170.538	  115.650000	   -6.906300	       26446	        3645	18/12/2017	07:26:10
 3596423171.538	  115.657000	   -6.906300	       26448	        3645	18/12/2017	07:26:11
 3596423172.538	  115.664500	   -6.906300	       26451	        3645	18/12/2017	07:26:12
 3596423173.538	  115.672000	   -6.906300	       26454	        3645	18/12/2017	07:26:13
 3596423174.538	  115.679000	   -6.906300	       26457	        3645	18/12/2017	07:26:14
 3596423175.554	  115.686500	   -6.906300	       26459	        3645	18/12/2017	07:26:15
 3596423176.538	  115.694000	   -6.906300	       26462	        3645	18/12/2017	07:26:16
 3596423177.538	  115.701000	   -6.906300	       26465	        3645	18/12/2017	07:26:17
 3596423178.538	  115.708500	   -6.906300	       26468	        3645	18/12/2017	07:26:18
 3596423179.538	  115.715500	   -6.906300	       26471	        3645	18/12/2017	07:26:19
 3596423180.538	  115.723000	   -6.906300	       26474	        3645	18/12/2017	07:26:20
 3596423181.538	  115.730000	   -6.906300	       26476	        3645	18/12/2017	07:26:21
 3596423182.522	  115.737500	   -6.906300	       26479	        3645	18/12/2017	07:26:22
 3596423183.522	  115.745000	   -6.906300	       26482	        3645	18/12/2017	07:26:23
 3596423184.522	  115.752500	   -6.906300	       26485	        3645	18/12/2017	07:26:24
 3596423185.522	  115.760000	   -6.906300	       26487	        3645	18/12/2017	07:26:25
 3596423186.522	  115.767000	   -6.906300	       26490	        3645	18/12/2017	07:26:26
 3596423187.522	  115.774500	   -6.906300	       26493	        3645	18/12/2017	07:26:27
 3596423188.538	  115.782000	   -6.906300	       26496	        3645	18/12/2017	07:26:28
 3596423189.538	  115.789500	   -6.906300	       26499	        3645	18/12/2017	07:26:29
 3596423190.538	  115.796000	   -6.906300	       26501	        3645	18/12/2017	07:26:30
 3596423191.538	  115.801500	   -6.906300	       26502	        3645	18/12/2017	07:26:31
 3596423192.538	  115.805500	   -6.906300	       26503	        3645	18/12/2017	07:26:32
 3596423193.538	  115.808000	   -6.906300	       26504	        3645	18/12/2017	07:26:33
 3596423194.538	  115.810500	   -6.906300	       26505	        3645	18/12/2017	07:26:34
 3596423195.538	  115.812500	   -6.906300	       26506	        3645	18/12/2017	07:26:35
 3596423196.538	  115.815000	   -6.906300	       26507	        3645	18/12/2017	07:26:36
 3596423197.538	  115.817500	   -6.906300	       26508	        3645	18/12/2017	07:26:37
 3596423198.538	  115.820000	   -6.906300	       26509	        3645	18/12/2017	07:26:38
 3596423199.554	  115.822500	   -6.906300	       26509	        3645	18/12/2017	07:26:39
 3596423200.538	  115.825000	   -6.906300	       26510	        3645	18/12/2017	07:26:40
 3596423201.538	  115.827500	   -6.906300	       26511	        3645	18/12/2017	07:26:41
 3596423202.538	  115.829500	   -6.906300	       26512	        3645	18/12/2017	07:26:42
 3596423203.538	  115.832000	   -6.906300	       26513	        3645	18/12/2017	07:26:43
 3596423204.538	  115.834500	   -6.906300	       26514	        3645	18/12/2017	07:26:44
 3596423205.538	  115.837000	   -6.906300	       26515	        3645	18/12/2017	07:26:45
 3596423206.538	  115.839500	   -6.906300	       26516	        3645	18/12/2017	07:26:46
 3596423207.538	  115.841500	   -6.906300	       26517	        3645	18/12/2017	07:26:47
 3596423208.538	  115.844000	   -6.906300	       26518	        3645	18/12/2017	07:26:48
 3596423209.538	  115.846500	   -6.906300	       26519	        3645	18/12/2017	07:26:49
 3596423210.522	  115.849000	   -6.906300	       26519	        3645	18/12/2017	07:26:50
 3596423211.523	  115.851500	   -6.906300	       26520	        3645	18/12/2017	07:26:51
 3596423212.523	  115.853500	   -6.906300	       26521	        3645	18/12/2017	07:26:52
 3596423213.523	  115.856000	   -6.906300	       26522	        3645	18/12/2017	07:26:53
 3596423214.523	  115.858500	   -6.906300	       26523	        3645	18/12/2017	07:26:54
 3596423215.523	  115.861000	   -6.906300	       26524	        3645	18/12/2017	07:26:55
 3596423216.538	  115.863000	   -6.906300	       26525	        3645	18/12/2017	07:26:56
 3596423217.538	  115.865500	   -6.906300	       26526	        3645	18/12/2017	07:26:57
 3596423218.538	  115.868000	   -6.906300	       26527	        3645	18/12/2017	07:26:58
 3596423219.523	  115.870500	   -6.906300	       26528	        3645	18/12/2017	07:26:59
 3596423220.523	  115.873000	   -6.906300	       26529	        3645	18/12/2017	07:27:00
 3596423221.523	  115.875000	   -6.906300	       26530	        3645	18/12/2017	07:27:01
 3596423222.523	  115.877500	   -6.906300	       26530	        3645	18/12/2017	07:27:02
 3596423223.523	  115.880000	   -6.906300	       26531	        3645	18/12/2017	07:27:03
 3596423224.523	  115.882500	   -6.906300	       26532	        3645	18/12/2017	07:27:04
 3596423225.523	  115.884500	   -6.906300	       26533	        3645	18/12/2017	07:27:05
 3596423226.523	  115.887000	   -6.906300	       26534	        3645	18/12/2017	07:27:06
 3596423227.523	  115.889500	   -6.906300	       26535	        3645	18/12/2017	07:27:07
 3596423228.523	  115.891500	   -6.906300	       26536	        3645	18/12/2017	07:27:08
 3596423229.538	  115.894000	   -6.906300	       26537	        3645	18/12/2017	07:27:09
 3596423230.538	  115.896500	   -6.906300	       26537	        3645	18/12/2017	07:27:10
 3596423231.538	  115.899000	   -6.906300	       26538	        3645	18/12/2017	07:27:11
 3596423232.538	  115.901500	   -6.906300	       26539	        3645	18/12/2017	07:27:12
 3596423233.538	  115.903500	   -6.906300	       26540	        3645	18/12/2017	07:27:13
 3596423234.538	  115.906000	   -6.906300	       26541	        3645	18/12/2017	07:27:14
 3596423235.538	  115.908500	   -6.906300	       26542	        3645	18/12/2017	07:27:15
 3596423236.538	  115.911000	   -6.906300	       26543	        3645	18/12/2017	07:27:16
 3596423237.538	  115.913500	   -6.906300	       26544	        3645	18/12/2017	07:27:17
 3596423238.523	  115.916000	   -6.906300	       26545	        3645	18/12/2017	07:27:18
 3596423239.523	  115.918000	   -6.906300	       26546	        3645	18/12/2017	07:27:19
 3596423240.523	  115.920500	   -6.906300	       26547	        3645	18/12/2017	07:27:20
 3596423241.523	  115.923000	   -6.906300	       26548	        3645	18/12/2017	07:27:21
 3596423242.523	  115.925500	   -6.906300	       26549	        3645	18/12/2017	07:27:22
 3596423243.523	  115.928000	   -6.906300	       26550	        3645	18/12/2017	07:27:23
 3596423244.523	  115.930000	   -6.906300	       26551	        3645	18/12/2017	07:27:24
 3596423245.538	  115.932500	   -6.906300	       26552	        3645	18/12/2017	07:27:25
 3596423246.538	  115.935000	   -6.906300	       26552	        3645	18/12/2017	07:27:26
 3596423247.554	  115.937500	   -6.906300	       26553	        3645	18/12/2017	07:27:27
 3596423248.538	  115.940000	   -6.906300	       26554	        3645	18/12/2017	07:27:28
 3596423249.538	  115.942000	   -6.906300	       26555	        3645	18/12/2017	07:27:29
 3596423250.538	  115.945000	   -6.906300	       26556	        3645	18/12/2017	07:27:30
 3596423251.538	  115.947500	   -6.906300	       26557	        3645	18/12/2017	07:27:31
 3596423252.538	  115.950000	   -6.906300	       26558	        3645	18/12/2017	07:27:32
 3596423253.538	  115.953000	   -6.906300	       26559	        3645	18/12/2017	07:27:33
 3596423254.538	  115.955500	   -6.906300	       26560	        3645	18/12/2017	07:27:34
 3596423255.538	  115.958500	   -6.906300	       26561	        3645	18/12/2017	07:27:35
 3596423256.538	  115.961000	   -6.906300	       26562	        3645	18/12/2017	07:27:36
 3596423257.538	  115.963500	   -6.906300	       26563	        3645	18/12/2017	07:27:37
 3596423258.538	  115.966500	   -6.906300	       26564	        3645	18/12/2017	07:27:38
 3596423259.554	  115.969000	   -6.906300	       26565	        3645	18/12/2017	07:27:39
 3596423260.538	  115.972000	   -6.906300	       26566	        3645	18/12/2017	07:27:40
 3596423261.538	  115.974500	   -6.906300	       26567	        3645	18/12/2017	07:27:41
 3596423262.538	  115.977500	   -6.906300	       26569	        3645	18/12/2017	07:27:42
 3596423263.538	  115.980000	   -6.906300	       26570	        3645	18/12/2017	07:27:43
 3596423264.538	  115.983000	   -6.906300	       26571	        3645	18/12/2017	07:27:44
 3596423265.538	  115.985500	   -6.906300	       26572	        3645	18/12/2017	07:27:45
 3596423266.538	  115.988500	   -6.906300	       26573	        3645	18/12/2017	07:27:46
 3596423267.523	  115.991000	   -6.906300	       26574	        3645	18/12/2017	07:27:47
 3596423268.523	  115.993500	   -6.906300	       26575	        3645	18/12/2017	07:27:48
 3596423269.523	  115.996500	   -6.906200	       26576	        3645	18/12/2017	07:27:49
 3596423270.523	  115.999000	   -6.906300	       26577	        3645	18/12/2017	07:27:50
 3596423271.523	  116.001500	   -6.906200	       26578	        3645	18/12/2017	07:27:51
 3596423272.523	  116.004500	   -6.906200	       26579	        3645	18/12/2017	07:27:52
 3596423273.539	  116.007000	   -6.906300	       26580	        3645	18/12/2017	07:27:53
 3596423274.539	  116.010000	   -6.906300	       26581	        3645	18/12/2017	07:27:54
 3596423275.539	  116.012500	   -6.906300	       26582	        3645	18/12/2017	07:27:55
 3596423276.539	  116.015000	   -6.906300	       26583	        3645	18/12/2017	07:27:56
 3596423277.539	  116.018000	   -6.906300	       26584	        3645	18/12/2017	07:27:57
 3596423278.539	  116.020500	   -6.906300	       26585	        3645	18/12/2017	07:27:58
 3596423279.539	  116.023000	   -6.906300	       26586	        3645	18/12/2017	07:27:59
 3596423280.539	  116.026000	   -6.906300	       26587	        3645	18/12/2017	07:28:00
 3596423281.539	  116.028500	   -6.906300	       26588	        3645	18/12/2017	07:28:01
 3596423282.539	  116.031500	   -6.906300	       26589	        3645	18/12/2017	07:28:02
 3596423283.554	  116.034000	   -6.906300	       26590	        3645	18/12/2017	07:28:03
 3596423284.539	  116.036500	   -6.906300	       26591	        3645	18/12/2017	07:28:04
 3596423285.539	  116.039500	   -6.906300	       26592	        3645	18/12/2017	07:28:05
 3596423286.539	  116.042000	   -6.906300	       26593	        3645	18/12/2017	07:28:06
 3596423287.539	  116.044500	   -6.906300	       26594	        3645	18/12/2017	07:28:07
 3596423288.539	  116.047500	   -6.906300	       26595	        3645	18/12/2017	07:28:08
 3596423289.523	  116.050000	   -6.906300	       26596	        3645	18/12/2017	07:28:09
 3596423290.523	  116.052500	   -6.906300	       26597	        3645	18/12/2017	07:28:10
 3596423291.523	  116.055500	   -6.906300	       26598	        3645	18/12/2017	07:28:11
 3596423292.523	  116.058000	   -6.906300	       26599	        3645	18/12/2017	07:28:12
 3596423293.523	  116.060500	   -6.906300	       26600	        3645	18/12/2017	07:28:13
 3596423294.523	  116.063500	   -6.906300	       26601	        3645	18/12/2017	07:28:14
 3596423295.523	  116.066000	   -6.906300	       26602	        3645	18/12/2017	07:28:15
 3596423296.523	  116.069000	   -6.906300	       26603	        3645	18/12/2017	07:28:16
 3596423297.523	  116.071500	   -6.906300	       26605	        3645	18/12/2017	07:28:17
 3596423298.523	  116.074000	   -6.906300	       26606	        3645	18/12/2017	07:28:18
 3596423299.539	  116.077000	   -6.906300	       26607	        3645	18/12/2017	07:28:19
 3596423300.523	  116.079500	   -6.906300	       26608	        3645	18/12/2017	07:28:20
 3596423301.539	  116.082000	   -6.906300	       26609	        3645	18/12/2017	07:28:21
 3596423302.539	  116.085000	   -6.906300	       26610	        3645	18/12/2017	07:28:22
 3596423303.539	  116.087500	   -6.906300	       26611	        3645	18/12/2017	07:28:23
 3596423304.539	  116.090000	   -6.906300	       26612	        3645	18/12/2017	07:28:24
 3596423305.539	  116.093000	   -6.906300	       26613	        3645	18/12/2017	07:28:25
 3596423306.539	  116.095500	   -6.906300	       26613	        3645	18/12/2017	07:28:26
 3596423307.539	  116.098500	   -6.906300	       26615	        3645	18/12/2017	07:28:27
 3596423308.539	  116.101000	   -6.906300	       26616	        3645	18/12/2017	07:28:28
 3596423309.539	  116.103500	   -6.906300	       26617	        3645	18/12/2017	07:28:29
 3596423310.539	  116.106500	   -6.906300	       26618	        3645	18/12/2017	07:28:30
 3596423311.539	  116.109500	   -6.906300	       26619	        3645	18/12/2017	07:28:31
